Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,058,54,66,51,171,16.27
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,059,261,252,141,654,14.91
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,060,89,86,43,218,13.85
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,061,34,53,54,141,15.43
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,062,183,217,130,530,14.07
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,063,-,-,-,157,14.48
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,064,94,68,70,232,17.03
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,065,129,171,119,419,14.94
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,066,104,155,80,339,12.60
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,067,125,161,76,362,14.79
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,068,124,164,44,332,16.00
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,069,151,180,80,411,13.28
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,070,227,211,63,501,17.65
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,071,55,85,50,190,17.29
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,072,72,107,81,260,12.43
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,073,203,191,131,525,14.50
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,074,-,-,-,16,15.38
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,075,139,98,78,315,12.48
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,076,120,77,112,309,15.30
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,077,101,218,50,369,16.72
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,078,181,111,78,370,18.03
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,079,52,48,84,184,17.24
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,080,40,42,41,123,14.32
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,081,49,80,36,165,15.07
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,082,172,128,179,479,18.81
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,083,360,279,141,780,16.85
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,084,68,112,69,249,15.16
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,085,116,147,74,337,15.42
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,086,103,101,50,254,14.06
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,087,199,260,132,591,16.32
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,088,-,-,-,92,17.23
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,089,40,84,40,164,15.21
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,090,186,287,138,611,14.25
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,091,135,146,90,371,15.33
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,092,94,92,68,254,15.97
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,093,104,118,119,341,16.81
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,094,74,80,91,245,14.86
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,095,139,164,74,377,15.99
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,096,66,105,90,261,13.61
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,097,190,206,87,483,16.10
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,098,94,111,78,283,14.63
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,099,124,159,85,368,14.34
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,100,67,95,136,298,19.45
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,101,136,167,96,399,14.99
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,102,100,81,74,255,15.23
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,103,97,97,76,270,16.17
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,104,-,-,-,70,10.37
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,105,159,105,114,378,15.57
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,106,144,170,86,400,16.27
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,107,175,263,73,511,12.30
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,108,217,326,101,644,15.98
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,109,196,241,102,539,12.65
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,110,124,157,33,314,16.55
Shall Judge Daniel H. Sleet be retained?,UNDER VOTES,STATS,111,150,163,101,414,13.92
Shall Judge Andrea Teves Smith be retained?,Yes,NON,001,867,650,511,2028,72.61
Shall Judge Andrea Teves Smith be retained?,Yes,NON,002,138,157,191,486,72.97
Shall Judge Andrea Teves Smith be retained?,Yes,NON,003,659,721,460,1840,73.98
Shall Judge Andrea Teves Smith be retained?,Yes,NON,004,240,262,233,735,73.35
Shall Judge Andrea Teves Smith be retained?,Yes,NON,005,596,548,393,1537,76.93
Shall Judge Andrea Teves Smith be retained?,Yes,NON,006,2374,2207,773,5354,76.81
Shall Judge Andrea Teves Smith be retained?,Yes,NON,007,1513,1804,834,4151,74.16
Shall Judge Andrea Teves Smith be retained?,Yes,NON,008,1188,1494,525,3207,76.69
Shall Judge Andrea Teves Smith be retained?,Yes,NON,009,156,108,197,461,75.70
Shall Judge Andrea Teves Smith be retained?,Yes,NON,010,192,186,206,584,76.84
Shall Judge Andrea Teves Smith be retained?,Yes,NON,011,1103,979,456,2538,74.58
Shall Judge Andrea Teves Smith be retained?,Yes,NON,012,519,506,418,1443,75.04
Shall Judge Andrea Teves Smith be retained?,Yes,NON,013,710,723,446,1879,74.74
Shall Judge Andrea Teves Smith be retained?,Yes,NON,014,1347,1677,608,3632,76.84
Shall Judge Andrea Teves Smith be retained?,Yes,NON,015,1426,1118,857,3401,73.11
Shall Judge Andrea Teves Smith be retained?,Yes,NON,016,113,162,217,492,76.40
Shall Judge Andrea Teves Smith be retained?,Yes,NON,017,1097,1329,436,2862,75.75
Shall Judge Andrea Teves Smith be retained?,Yes,NON,018,281,198,192,671,74.47
Shall Judge Andrea Teves Smith be retained?,Yes,NON,019,847,933,414,2194,78.69
Shall Judge Andrea Teves Smith be retained?,Yes,NON,020,125,122,59,306,73.73
Shall Judge Andrea Teves Smith be retained?,Yes,NON,021,133,123,219,475,72.85
Shall Judge Andrea Teves Smith be retained?,Yes,NON,022,674,702,396,1772,76.38
Shall Judge Andrea Teves Smith be retained?,Yes,NON,023,499,355,267,1121,76.99
Shall Judge Andrea Teves Smith be retained?,Yes,NON,024,42,57,95,194,72.93
Shall Judge Andrea Teves Smith be retained?,Yes,NON,025,1638,1095,850,3583,73.30
Shall Judge Andrea Teves Smith be retained?,Yes,NON,026,525,510,309,1344,71.99
Shall Judge Andrea Teves Smith be retained?,Yes,NON,027,1325,1255,932,3512,75.11
Shall Judge Andrea Teves Smith be retained?,Yes,NON,028,887,648,550,2085,74.07
Shall Judge Andrea Teves Smith be retained?,Yes,NON,029,302,221,181,704,74.34
Shall Judge Andrea Teves Smith be retained?,Yes,NON,030,667,653,339,1659,73.54
Shall Judge Andrea Teves Smith be retained?,Yes,NON,031,694,809,516,2019,76.30
Shall Judge Andrea Teves Smith be retained?,Yes,NON,032,697,583,461,1741,75.79
Shall Judge Andrea Teves Smith be retained?,Yes,NON,033,1454,972,762,3188,75.17
Shall Judge Andrea Teves Smith be retained?,Yes,NON,034,851,602,499,1952,75.48
Shall Judge Andrea Teves Smith be retained?,Yes,NON,035,1613,2071,547,4231,74.99
Shall Judge Andrea Teves Smith be retained?,Yes,NON,036,1935,1803,663,4401,76.99
Shall Judge Andrea Teves Smith be retained?,Yes,NON,037,762,560,259,1581,79.57
Shall Judge Andrea Teves Smith be retained?,Yes,NON,038,1408,1504,568,3480,73.67
Shall Judge Andrea Teves Smith be retained?,Yes,NON,039,188,182,157,527,74.65
Shall Judge Andrea Teves Smith be retained?,Yes,NON,040,155,167,148,470,75.81
Shall Judge Andrea Teves Smith be retained?,Yes,NON,041,448,418,190,1056,73.95
Shall Judge Andrea Teves Smith be retained?,Yes,NON,042,1064,1135,480,2679,75.81
Shall Judge Andrea Teves Smith be retained?,Yes,NON,043,128,103,156,387,74.14
Shall Judge Andrea Teves Smith be retained?,Yes,NON,044,353,219,220,792,77.42
Shall Judge Andrea Teves Smith be retained?,Yes,NON,045,967,1130,713,2810,75.11
Shall Judge Andrea Teves Smith be retained?,Yes,NON,046,823,597,574,1994,74.15
Shall Judge Andrea Teves Smith be retained?,Yes,NON,047,322,197,205,724,75.89
Shall Judge Andrea Teves Smith be retained?,Yes,NON,048,405,569,233,1207,73.24
Shall Judge Andrea Teves Smith be retained?,Yes,NON,049,1126,948,824,2898,77.14
Shall Judge Andrea Teves Smith be retained?,Yes,NON,050,733,384,279,1396,75.09
Shall Judge Andrea Teves Smith be retained?,Yes,NON,051,546,490,429,1465,74.03
Shall Judge Andrea Teves Smith be retained?,Yes,NON,052,1341,1035,509,2885,76.71
Shall Judge Andrea Teves Smith be retained?,Yes,NON,053,466,428,316,1210,73.42
Shall Judge Andrea Teves Smith be retained?,Yes,NON,054,734,561,435,1730,72.51
Shall Judge Andrea Teves Smith be retained?,Yes,NON,055,1093,1204,390,2687,77.26
Shall Judge Andrea Teves Smith be retained?,Yes,NON,056,149,100,137,386,75.69
Shall Judge Andrea Teves Smith be retained?,Yes,NON,057,435,388,315,1138,73.00
Shall Judge Andrea Teves Smith be retained?,Yes,NON,058,306,231,248,785,74.34
Shall Judge Andrea Teves Smith be retained?,Yes,NON,059,1541,1065,733,3339,75.97
Shall Judge Andrea Teves Smith be retained?,Yes,NON,060,485,457,211,1153,73.96
Shall Judge Andrea Teves Smith be retained?,Yes,NON,061,248,186,239,673,73.71
Shall Judge Andrea Teves Smith be retained?,Yes,NON,062,1058,1161,572,2791,74.53
Shall Judge Andrea Teves Smith be retained?,Yes,NON,063,340,270,223,833,77.63
Shall Judge Andrea Teves Smith be retained?,Yes,NON,064,459,293,317,1069,79.72
Shall Judge Andrea Teves Smith be retained?,Yes,NON,065,810,722,539,2071,73.54
Shall Judge Andrea Teves Smith be retained?,Yes,NON,066,794,763,427,1984,73.51
Shall Judge Andrea Teves Smith be retained?,Yes,NON,067,795,720,314,1829,74.44
Shall Judge Andrea Teves Smith be retained?,Yes,NON,068,741,666,198,1605,77.24
Shall Judge Andrea Teves Smith be retained?,Yes,NON,069,1033,837,504,2374,77.40
Shall Judge Andrea Teves Smith be retained?,Yes,NON,070,1082,910,259,2251,78.76
Shall Judge Andrea Teves Smith be retained?,Yes,NON,071,355,298,200,853,77.33
Shall Judge Andrea Teves Smith be retained?,Yes,NON,072,652,599,338,1589,75.56
Shall Judge Andrea Teves Smith be retained?,Yes,NON,073,1109,1020,587,2716,75.51
Shall Judge Andrea Teves Smith be retained?,Yes,NON,074,-,-,-,78,75.00
Shall Judge Andrea Teves Smith be retained?,Yes,NON,075,854,645,465,1964,77.54
Shall Judge Andrea Teves Smith be retained?,Yes,NON,076,705,396,518,1619,80.59
Shall Judge Andrea Teves Smith be retained?,Yes,NON,077,677,714,318,1709,77.30
Shall Judge Andrea Teves Smith be retained?,Yes,NON,078,824,484,316,1624,78.68
Shall Judge Andrea Teves Smith be retained?,Yes,NON,079,219,278,313,810,76.34
Shall Judge Andrea Teves Smith be retained?,Yes,NON,080,221,222,215,658,76.60
Shall Judge Andrea Teves Smith be retained?,Yes,NON,081,333,340,163,836,76.07
Shall Judge Andrea Teves Smith be retained?,Yes,NON,082,862,502,646,2010,78.52
Shall Judge Andrea Teves Smith be retained?,Yes,NON,083,1764,1298,601,3663,78.72
Shall Judge Andrea Teves Smith be retained?,Yes,NON,084,441,437,330,1208,73.88
Shall Judge Andrea Teves Smith be retained?,Yes,NON,085,586,692,347,1625,74.64
Shall Judge Andrea Teves Smith be retained?,Yes,NON,086,587,469,328,1384,77.58
Shall Judge Andrea Teves Smith be retained?,Yes,NON,087,1057,1135,533,2725,75.72
Shall Judge Andrea Teves Smith be retained?,Yes,NON,088,132,98,186,416,78.20
Shall Judge Andrea Teves Smith be retained?,Yes,NON,089,242,295,262,799,73.98
Shall Judge Andrea Teves Smith be retained?,Yes,NON,090,1157,1417,575,3149,73.95
Shall Judge Andrea Teves Smith be retained?,Yes,NON,091,803,654,447,1904,78.61
Shall Judge Andrea Teves Smith be retained?,Yes,NON,092,445,499,240,1184,74.14
Shall Judge Andrea Teves Smith be retained?,Yes,NON,093,625,467,457,1549,76.12
Shall Judge Andrea Teves Smith be retained?,Yes,NON,094,409,428,407,1244,75.30
Shall Judge Andrea Teves Smith be retained?,Yes,NON,095,717,736,372,1825,77.76
Shall Judge Andrea Teves Smith be retained?,Yes,NON,096,498,544,343,1385,72.51
Shall Judge Andrea Teves Smith be retained?,Yes,NON,097,1100,747,432,2279,75.84
Shall Judge Andrea Teves Smith be retained?,Yes,NON,098,484,580,332,1396,72.56
Shall Judge Andrea Teves Smith be retained?,Yes,NON,099,697,795,365,1857,72.68
Shall Judge Andrea Teves Smith be retained?,Yes,NON,100,423,469,337,1229,80.12
Shall Judge Andrea Teves Smith be retained?,Yes,NON,101,756,730,434,1920,72.56
Shall Judge Andrea Teves Smith be retained?,Yes,NON,102,609,378,287,1274,75.92
Shall Judge Andrea Teves Smith be retained?,Yes,NON,103,516,462,306,1284,76.66
Shall Judge Andrea Teves Smith be retained?,Yes,NON,104,190,206,115,511,76.27
Shall Judge Andrea Teves Smith be retained?,Yes,NON,105,825,523,532,1880,77.21
Shall Judge Andrea Teves Smith be retained?,Yes,NON,106,718,779,464,1961,79.55
Shall Judge Andrea Teves Smith be retained?,Yes,NON,107,1251,1424,400,3075,74.40
Shall Judge Andrea Teves Smith be retained?,Yes,NON,108,1350,1271,502,3123,77.30
Shall Judge Andrea Teves Smith be retained?,Yes,NON,109,1377,1373,479,3229,76.43
Shall Judge Andrea Teves Smith be retained?,Yes,NON,110,573,693,164,1430,75.34
Shall Judge Andrea Teves Smith be retained?,Yes,NON,111,1052,871,385,2308,77.55
Shall Judge Andrea Teves Smith be retained?,No,NON,001,334,255,176,765,27.39
Shall Judge Andrea Teves Smith be retained?,No,NON,002,59,51,70,180,27.03
Shall Judge Andrea Teves Smith be retained?,No,NON,003,223,223,201,647,26.02
Shall Judge Andrea Teves Smith be retained?,No,NON,004,102,89,76,267,26.65
Shall Judge Andrea Teves Smith be retained?,No,NON,005,174,163,124,461,23.07
Shall Judge Andrea Teves Smith be retained?,No,NON,006,692,675,249,1616,23.19
Shall Judge Andrea Teves Smith be retained?,No,NON,007,654,585,207,1446,25.84
Shall Judge Andrea Teves Smith be retained?,No,NON,008,441,392,142,975,23.31
Shall Judge Andrea Teves Smith be retained?,No,NON,009,43,40,65,148,24.30
Shall Judge Andrea Teves Smith be retained?,No,NON,010,68,59,49,176,23.16
Shall Judge Andrea Teves Smith be retained?,No,NON,011,417,313,135,865,25.42
Shall Judge Andrea Teves Smith be retained?,No,NON,012,192,163,125,480,24.96
Shall Judge Andrea Teves Smith be retained?,No,NON,013,282,221,132,635,25.26
Shall Judge Andrea Teves Smith be retained?,No,NON,014,488,456,151,1095,23.16
Shall Judge Andrea Teves Smith be retained?,No,NON,015,566,371,314,1251,26.89
Shall Judge Andrea Teves Smith be retained?,No,NON,016,-,-,-,152,23.60
Shall Judge Andrea Teves Smith be retained?,No,NON,017,419,374,123,916,24.25
Shall Judge Andrea Teves Smith be retained?,No,NON,018,100,76,54,230,25.53
Shall Judge Andrea Teves Smith be retained?,No,NON,019,243,228,123,594,21.31
Shall Judge Andrea Teves Smith be retained?,No,NON,020,-,-,-,109,26.27
Shall Judge Andrea Teves Smith be retained?,No,NON,021,45,50,82,177,27.15
Shall Judge Andrea Teves Smith be retained?,No,NON,022,242,203,103,548,23.62
Shall Judge Andrea Teves Smith be retained?,No,NON,023,164,93,78,335,23.01
Shall Judge Andrea Teves Smith be retained?,No,NON,024,-,-,-,72,27.07
Shall Judge Andrea Teves Smith be retained?,No,NON,025,610,377,318,1305,26.70
Shall Judge Andrea Teves Smith be retained?,No,NON,026,233,158,132,523,28.01
Shall Judge Andrea Teves Smith be retained?,No,NON,027,486,367,311,1164,24.89
Shall Judge Andrea Teves Smith be retained?,No,NON,028,327,218,185,730,25.93
Shall Judge Andrea Teves Smith be retained?,No,NON,029,99,75,69,243,25.66
Shall Judge Andrea Teves Smith be retained?,No,NON,030,261,198,138,597,26.46
Shall Judge Andrea Teves Smith be retained?,No,NON,031,273,228,126,627,23.70
Shall Judge Andrea Teves Smith be retained?,No,NON,032,227,171,158,556,24.21
Shall Judge Andrea Teves Smith be retained?,No,NON,033,517,307,229,1053,24.83
Shall Judge Andrea Teves Smith be retained?,No,NON,034,293,197,144,634,24.52
Shall Judge Andrea Teves Smith be retained?,No,NON,035,569,688,154,1411,25.01
Shall Judge Andrea Teves Smith be retained?,No,NON,036,640,524,151,1315,23.01
Shall Judge Andrea Teves Smith be retained?,No,NON,037,201,138,67,406,20.43
Shall Judge Andrea Teves Smith be retained?,No,NON,038,599,479,166,1244,26.33
Shall Judge Andrea Teves Smith be retained?,No,NON,039,73,66,40,179,25.35
Shall Judge Andrea Teves Smith be retained?,No,NON,040,55,44,51,150,24.19
Shall Judge Andrea Teves Smith be retained?,No,NON,041,150,136,86,372,26.05
Shall Judge Andrea Teves Smith be retained?,No,NON,042,424,302,129,855,24.19
Shall Judge Andrea Teves Smith be retained?,No,NON,043,48,40,47,135,25.86
Shall Judge Andrea Teves Smith be retained?,No,NON,044,100,71,60,231,22.58
Shall Judge Andrea Teves Smith be retained?,No,NON,045,391,334,206,931,24.89
Shall Judge Andrea Teves Smith be retained?,No,NON,046,306,194,195,695,25.85
Shall Judge Andrea Teves Smith be retained?,No,NON,047,104,54,72,230,24.11
Shall Judge Andrea Teves Smith be retained?,No,NON,048,206,176,59,441,26.76
Shall Judge Andrea Teves Smith be retained?,No,NON,049,350,274,235,859,22.86
Shall Judge Andrea Teves Smith be retained?,No,NON,050,257,115,91,463,24.91
Shall Judge Andrea Teves Smith be retained?,No,NON,051,224,150,140,514,25.97
Shall Judge Andrea Teves Smith be retained?,No,NON,052,419,320,137,876,23.29
Shall Judge Andrea Teves Smith be retained?,No,NON,053,169,134,135,438,26.58
Shall Judge Andrea Teves Smith be retained?,No,NON,054,282,221,153,656,27.49
Shall Judge Andrea Teves Smith be retained?,No,NON,055,341,342,108,791,22.74
Shall Judge Andrea Teves Smith be retained?,No,NON,056,43,44,37,124,24.31
Shall Judge Andrea Teves Smith be retained?,No,NON,057,183,125,113,421,27.00
Shall Judge Andrea Teves Smith be retained?,No,NON,058,118,70,83,271,25.66
Shall Judge Andrea Teves Smith be retained?,No,NON,059,510,342,204,1056,24.03
Shall Judge Andrea Teves Smith be retained?,No,NON,060,181,167,58,406,26.04
Shall Judge Andrea Teves Smith be retained?,No,NON,061,94,60,86,240,26.29
Shall Judge Andrea Teves Smith be retained?,No,NON,062,405,361,188,954,25.47
Shall Judge Andrea Teves Smith be retained?,No,NON,063,105,79,56,240,22.37
Shall Judge Andrea Teves Smith be retained?,No,NON,064,129,75,68,272,20.28
Shall Judge Andrea Teves Smith be retained?,No,NON,065,352,235,158,745,26.46
Shall Judge Andrea Teves Smith be retained?,No,NON,066,305,267,143,715,26.49
Shall Judge Andrea Teves Smith be retained?,No,NON,067,279,237,112,628,25.56
Shall Judge Andrea Teves Smith be retained?,No,NON,068,246,169,58,473,22.76
Shall Judge Andrea Teves Smith be retained?,No,NON,069,318,241,134,693,22.60
Shall Judge Andrea Teves Smith be retained?,No,NON,070,340,206,61,607,21.24
Shall Judge Andrea Teves Smith be retained?,No,NON,071,130,60,60,250,22.67
Shall Judge Andrea Teves Smith be retained?,No,NON,072,253,164,97,514,24.44
Shall Judge Andrea Teves Smith be retained?,No,NON,073,395,330,156,881,24.49
Shall Judge Andrea Teves Smith be retained?,No,NON,074,-,-,-,26,25.00
Shall Judge Andrea Teves Smith be retained?,No,NON,075,296,153,120,569,22.46
Shall Judge Andrea Teves Smith be retained?,No,NON,076,197,101,92,390,19.41
Shall Judge Andrea Teves Smith be retained?,No,NON,077,194,214,94,502,22.70
Shall Judge Andrea Teves Smith be retained?,No,NON,078,233,112,95,440,21.32
Shall Judge Andrea Teves Smith be retained?,No,NON,079,87,72,92,251,23.66
Shall Judge Andrea Teves Smith be retained?,No,NON,080,88,68,45,201,23.40
Shall Judge Andrea Teves Smith be retained?,No,NON,081,110,103,50,263,23.93
Shall Judge Andrea Teves Smith be retained?,No,NON,082,242,141,167,550,21.48
Shall Judge Andrea Teves Smith be retained?,No,NON,083,540,321,129,990,21.28
Shall Judge Andrea Teves Smith be retained?,No,NON,084,159,159,109,427,26.12
Shall Judge Andrea Teves Smith be retained?,No,NON,085,268,179,105,552,25.36
Shall Judge Andrea Teves Smith be retained?,No,NON,086,162,152,86,400,22.42
Shall Judge Andrea Teves Smith be retained?,No,NON,087,354,394,126,874,24.28
Shall Judge Andrea Teves Smith be retained?,No,NON,088,37,34,45,116,21.80
Shall Judge Andrea Teves Smith be retained?,No,NON,089,101,109,71,281,26.02
Shall Judge Andrea Teves Smith be retained?,No,NON,090,492,476,141,1109,26.05
Shall Judge Andrea Teves Smith be retained?,No,NON,091,223,206,89,518,21.39
Shall Judge Andrea Teves Smith be retained?,No,NON,092,179,150,84,413,25.86
Shall Judge Andrea Teves Smith be retained?,No,NON,093,241,148,97,486,23.88
Shall Judge Andrea Teves Smith be retained?,No,NON,094,183,121,104,408,24.70
Shall Judge Andrea Teves Smith be retained?,No,NON,095,243,193,86,522,22.24
Shall Judge Andrea Teves Smith be retained?,No,NON,096,239,182,104,525,27.49
Shall Judge Andrea Teves Smith be retained?,No,NON,097,352,228,146,726,24.16
Shall Judge Andrea Teves Smith be retained?,No,NON,098,236,200,92,528,27.44
Shall Judge Andrea Teves Smith be retained?,No,NON,099,302,284,112,698,27.32
Shall Judge Andrea Teves Smith be retained?,No,NON,100,140,101,64,305,19.88
Shall Judge Andrea Teves Smith be retained?,No,NON,101,321,279,126,726,27.44
Shall Judge Andrea Teves Smith be retained?,No,NON,102,168,129,107,404,24.08
Shall Judge Andrea Teves Smith be retained?,No,NON,103,170,138,83,391,23.34
Shall Judge Andrea Teves Smith be retained?,No,NON,104,53,67,39,159,23.73
Shall Judge Andrea Teves Smith be retained?,No,NON,105,291,166,98,555,22.79
Shall Judge Andrea Teves Smith be retained?,No,NON,106,243,174,87,504,20.45
Shall Judge Andrea Teves Smith be retained?,No,NON,107,519,440,99,1058,25.60
Shall Judge Andrea Teves Smith be retained?,No,NON,108,457,344,116,917,22.70
Shall Judge Andrea Teves Smith be retained?,No,NON,109,469,405,122,996,23.57
Shall Judge Andrea Teves Smith be retained?,No,NON,110,246,184,38,468,24.66
Shall Judge Andrea Teves Smith be retained?,No,NON,111,311,248,109,668,22.45
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,001,-,-,-,1,0.04
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,002,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,003,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,004,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,005,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,006,-,-,-,1,0.01
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,007,-,-,-,3,0.05
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,008,-,-,-,1,0.02
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,009,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,010,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,011,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,012,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,013,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,014,-,-,-,1,0.02
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,015,-,-,-,1,0.02
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,016,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,017,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,018,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,019,-,-,-,1,0.04
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,020,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,021,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,022,-,-,-,1,0.04
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,023,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,024,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,025,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,026,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,027,-,-,-,2,0.04
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,028,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,029,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,030,-,-,-,1,0.04
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,031,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,032,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,033,-,-,-,2,0.05
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,034,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,035,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,036,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,037,-,-,-,1,0.05
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,038,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,039,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,040,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,041,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,042,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,043,0,0,0,0,0.00
Shall Judge Andrea Teves Smith be retained?,OVER VOTES,STATS,044,-,-,-,1,0.10
