Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Board of County Commissioners District 1,Rick LoCastro,REP,144,-,-,-,-,2738,68.4
Board of County Commissioners District 1,Rick LoCastro,REP,155,-,-,-,-,4265,68.3
Board of County Commissioners District 1,Rick LoCastro,REP,156,-,-,-,-,1911,50.7
Board of County Commissioners District 1,Rick LoCastro,REP,159,0,608,634,428,1670,75.7
Board of County Commissioners District 1,Rick LoCastro,REP,189,0,61,42,92,195,72.2
Board of County Commissioners District 1,Rick LoCastro,REP,190,-,-,-,-,2522,77.8
Board of County Commissioners District 1,Rick LoCastro,REP,193,-,-,-,-,4134,78.0
Board of County Commissioners District 1,Rick LoCastro,REP,194,0,1297,1170,238,2705,79.5
Board of County Commissioners District 1,John D. Jenkins,DEM,101,-,-,-,-,1448,34.0
Board of County Commissioners District 1,John D. Jenkins,DEM,102,-,-,-,-,20,23.0
Board of County Commissioners District 1,John D. Jenkins,DEM,103,0,324,222,88,634,35.2
Board of County Commissioners District 1,John D. Jenkins,DEM,135,0,1044,384,132,1560,39.1
Board of County Commissioners District 1,John D. Jenkins,DEM,139,0,531,234,83,848,37.4
Board of County Commissioners District 1,John D. Jenkins,DEM,141,-,-,-,-,954,31.7
Board of County Commissioners District 1,John D. Jenkins,DEM,142,0,234,78,69,381,26.5
Board of County Commissioners District 1,John D. Jenkins,DEM,144,0,815,338,112,1265,31.6
Board of County Commissioners District 1,John D. Jenkins,DEM,155,-,-,-,-,1983,31.7
Board of County Commissioners District 1,John D. Jenkins,DEM,156,0,922,675,263,1860,49.3
Board of County Commissioners District 1,John D. Jenkins,DEM,159,0,374,121,42,537,24.3
Board of County Commissioners District 1,John D. Jenkins,DEM,189,-,-,-,-,75,27.8
Board of County Commissioners District 1,John D. Jenkins,DEM,190,-,-,-,-,721,22.2
Board of County Commissioners District 1,John D. Jenkins,DEM,193,-,-,-,-,1165,22.0
Board of County Commissioners District 1,John D. Jenkins,DEM,194,-,-,-,-,696,20.5
Board of County Commissioners District 5,William L. McDaniel Jr,REP,502,-,-,-,-,408,74.6
Board of County Commissioners District 5,William L. McDaniel Jr,REP,550,0,294,519,205,1018,68.5
Board of County Commissioners District 5,William L. McDaniel Jr,REP,551,0,1354,1654,530,3538,67.5
Board of County Commissioners District 5,William L. McDaniel Jr,REP,552,0,859,1578,708,3145,65.8
Board of County Commissioners District 5,William L. McDaniel Jr,REP,554,-,-,-,-,2180,62.3
Board of County Commissioners District 5,William L. McDaniel Jr,REP,590,-,-,-,-,4083,61.8
Board of County Commissioners District 5,William L. McDaniel Jr,REP,591,-,-,-,-,2999,57.5
Board of County Commissioners District 5,William L. McDaniel Jr,REP,593,-,-,-,-,2026,62.2
Board of County Commissioners District 5,William L. McDaniel Jr,REP,594,-,-,-,-,695,18.9
Board of County Commissioners District 5,David A. Turrubiartez Jr,DEM,502,-,-,-,-,118,21.6
Board of County Commissioners District 5,David A. Turrubiartez Jr,DEM,550,0,232,133,43,408,27.5
Board of County Commissioners District 5,David A. Turrubiartez Jr,DEM,551,0,945,450,117,1512,28.9
Board of County Commissioners District 5,David A. Turrubiartez Jr,DEM,552,0,711,463,181,1355,28.4
Board of County Commissioners District 5,David A. Turrubiartez Jr,DEM,554,-,-,-,-,1101,31.5
Board of County Commissioners District 5,David A. Turrubiartez Jr,DEM,590,0,1181,638,213,2032,30.8
Board of County Commissioners District 5,David A. Turrubiartez Jr,DEM,591,0,871,666,296,1833,35.2
Board of County Commissioners District 5,David A. Turrubiartez Jr,DEM,593,0,449,295,185,929,28.5
Board of County Commissioners District 5,David A. Turrubiartez Jr,DEM,594,-,-,-,-,2858,77.6
Board of County Commissioners District 5,Raymond Christopher (NPA),NON,502,-,-,-,-,21,3.8
Board of County Commissioners District 5,Raymond Christopher (NPA),NON,550,-,-,-,-,60,4.0
Board of County Commissioners District 5,Raymond Christopher (NPA),NON,551,-,-,-,-,188,3.6
Board of County Commissioners District 5,Raymond Christopher (NPA),NON,552,0,106,118,55,279,5.8
Board of County Commissioners District 5,Raymond Christopher (NPA),NON,554,0,85,93,40,218,6.2
Board of County Commissioners District 5,Raymond Christopher (NPA),NON,590,-,-,-,-,487,7.4
Board of County Commissioners District 5,Raymond Christopher (NPA),NON,591,0,129,136,116,381,7.3
Board of County Commissioners District 5,Raymond Christopher (NPA),NON,593,0,82,100,120,302,9.3
Board of County Commissioners District 5,Raymond Christopher (NPA),NON,594,0,35,58,37,130,3.5
Judicial Retention - Muniz,Yes,NON,101,-,-,-,-,2826,75.1
Judicial Retention - Muniz,Yes,NON,102,-,-,-,-,57,76.0
Judicial Retention - Muniz,Yes,NON,103,-,-,-,-,1225,75.8
Judicial Retention - Muniz,Yes,NON,135,0,1306,919,356,2581,73.0
Judicial Retention - Muniz,Yes,NON,139,0,734,495,280,1509,74.0
Judicial Retention - Muniz,Yes,NON,141,-,-,-,-,1975,75.6
Judicial Retention - Muniz,Yes,NON,142,0,423,288,224,935,74.6
Judicial Retention - Muniz,Yes,NON,144,-,-,-,-,2709,76.0
Judicial Retention - Muniz,Yes,NON,155,-,-,-,-,4198,75.8
Judicial Retention - Muniz,Yes,NON,156,-,-,-,-,2406,71.4
Judicial Retention - Muniz,Yes,NON,159,0,610,521,361,1492,78.0
Judicial Retention - Muniz,Yes,NON,189,-,-,-,-,153,65.7
Judicial Retention - Muniz,Yes,NON,190,-,-,-,-,2222,80.0
Judicial Retention - Muniz,Yes,NON,193,-,-,-,-,3480,76.6
Judicial Retention - Muniz,Yes,NON,194,0,1217,926,179,2322,79.5
Judicial Retention - Muniz,Yes,NON,202,-,-,-,-,3581,74.7
Judicial Retention - Muniz,Yes,NON,203,-,-,-,-,2904,75.9
Judicial Retention - Muniz,Yes,NON,204,-,-,-,-,2306,76.5
Judicial Retention - Muniz,Yes,NON,222,-,-,-,-,2517,76.3
Judicial Retention - Muniz,Yes,NON,223,-,-,-,-,3814,71.5
Judicial Retention - Muniz,Yes,NON,242,0,501,381,239,1121,76.4
Judicial Retention - Muniz,Yes,NON,251,-,-,-,-,3226,72.6
Judicial Retention - Muniz,Yes,NON,252,-,-,-,-,1677,80.7
Judicial Retention - Muniz,Yes,NON,255,-,-,-,-,3482,78.7
Judicial Retention - Muniz,Yes,NON,257,-,-,-,-,1890,75.0
Judicial Retention - Muniz,Yes,NON,258,0,1074,763,237,2074,74.8
Judicial Retention - Muniz,Yes,NON,303,-,-,-,-,3091,78.9
Judicial Retention - Muniz,Yes,NON,304,-,-,-,-,1967,77.3
Judicial Retention - Muniz,Yes,NON,310,-,-,-,-,3448,75.3
Judicial Retention - Muniz,Yes,NON,313,-,-,-,-,2657,73.8
Judicial Retention - Muniz,Yes,NON,315,-,-,-,-,1517,77.7
Judicial Retention - Muniz,Yes,NON,317,0,1160,682,191,2033,77.0
Judicial Retention - Muniz,Yes,NON,322,-,-,-,-,2125,74.3
Judicial Retention - Muniz,Yes,NON,323,-,-,-,-,2529,70.5
Judicial Retention - Muniz,Yes,NON,324,0,933,1192,343,2468,72.3
Judicial Retention - Muniz,Yes,NON,332,-,-,-,-,3697,74.9
Judicial Retention - Muniz,Yes,NON,414,-,-,-,-,1823,71.6
Judicial Retention - Muniz,Yes,NON,418,-,-,-,-,3221,75.2
Judicial Retention - Muniz,Yes,NON,428,-,-,-,-,1882,76.0
Judicial Retention - Muniz,Yes,NON,430,-,-,-,-,1807,74.8
Judicial Retention - Muniz,Yes,NON,431,-,-,-,-,1077,73.1
Judicial Retention - Muniz,Yes,NON,434,-,-,-,-,2614,70.9
Judicial Retention - Muniz,Yes,NON,438,-,-,-,-,1463,77.7
Judicial Retention - Muniz,Yes,NON,440,0,956,871,354,2181,74.0
Judicial Retention - Muniz,Yes,NON,450,-,-,-,-,53,60.2
Judicial Retention - Muniz,Yes,NON,462,0,1292,600,252,2144,80.1
Judicial Retention - Muniz,Yes,NON,464,0,1337,826,282,2445,79.4
Judicial Retention - Muniz,Yes,NON,472,0,123,178,68,369,70.0
Judicial Retention - Muniz,Yes,NON,475,0,273,310,114,697,80.0
Judicial Retention - Muniz,Yes,NON,477,0,1183,979,237,2399,76.1
Judicial Retention - Muniz,Yes,NON,479,0,540,424,180,1144,75.9
Judicial Retention - Muniz,Yes,NON,502,-,-,-,-,358,75.8
Judicial Retention - Muniz,Yes,NON,550,0,312,459,183,954,70.7
Judicial Retention - Muniz,Yes,NON,551,0,1511,1551,499,3561,76.1
Judicial Retention - Muniz,Yes,NON,552,0,1032,1440,596,3068,71.4
Judicial Retention - Muniz,Yes,NON,554,-,-,-,-,2236,71.2
Judicial Retention - Muniz,Yes,NON,590,-,-,-,-,4460,76.2
Judicial Retention - Muniz,Yes,NON,591,-,-,-,-,3486,73.6
Judicial Retention - Muniz,Yes,NON,593,-,-,-,-,2362,80.0
Judicial Retention - Muniz,Yes,NON,594,-,-,-,-,2141,68.8
Judicial Retention - Muniz,No,NON,101,0,583,250,104,937,24.9
Judicial Retention - Muniz,No,NON,102,-,-,-,-,18,24.0
Judicial Retention - Muniz,No,NON,103,0,214,112,66,392,24.2
Judicial Retention - Muniz,No,NON,135,0,597,260,97,954,27.0
Judicial Retention - Muniz,No,NON,139,0,311,147,71,529,26.0
Judicial Retention - Muniz,No,NON,141,0,372,182,82,636,24.4
Judicial Retention - Muniz,No,NON,142,0,177,66,76,319,25.4
Judicial Retention - Muniz,No,NON,144,0,498,238,121,857,24.0
Judicial Retention - Muniz,No,NON,155,-,-,-,-,1342,24.2
Judicial Retention - Muniz,No,NON,156,0,517,311,137,965,28.6
Judicial Retention - Muniz,No,NON,159,0,245,118,57,420,22.0
Judicial Retention - Muniz,No,NON,189,-,-,-,-,80,34.3
Judicial Retention - Muniz,No,NON,190,-,-,-,-,557,20.0
Judicial Retention - Muniz,No,NON,193,-,-,-,-,1061,23.4
Judicial Retention - Muniz,No,NON,194,0,359,200,41,600,20.5
Judicial Retention - Muniz,No,NON,202,0,806,302,103,1211,25.3
Judicial Retention - Muniz,No,NON,203,0,598,275,49,922,24.1
Judicial Retention - Muniz,No,NON,204,0,477,194,38,709,23.5
Judicial Retention - Muniz,No,NON,222,-,-,-,-,781,23.7
Judicial Retention - Muniz,No,NON,223,0,970,384,165,1519,28.5
Judicial Retention - Muniz,No,NON,242,0,199,95,52,346,23.6
Judicial Retention - Muniz,No,NON,251,-,-,-,-,1216,27.4
Judicial Retention - Muniz,No,NON,252,0,287,79,36,402,19.3
Judicial Retention - Muniz,No,NON,255,0,760,142,40,942,21.3
Judicial Retention - Muniz,No,NON,257,0,384,171,75,630,25.0
Judicial Retention - Muniz,No,NON,258,0,417,225,57,699,25.2
Judicial Retention - Muniz,No,NON,303,-,-,-,-,828,21.1
Judicial Retention - Muniz,No,NON,304,0,406,135,37,578,22.7
Judicial Retention - Muniz,No,NON,310,-,-,-,-,1130,24.7
Judicial Retention - Muniz,No,NON,313,0,528,300,115,943,26.2
Judicial Retention - Muniz,No,NON,315,0,270,98,68,436,22.3
Judicial Retention - Muniz,No,NON,317,0,441,128,38,607,23.0
Judicial Retention - Muniz,No,NON,322,0,373,249,113,735,25.7
Judicial Retention - Muniz,No,NON,323,-,-,-,-,1057,29.5
Judicial Retention - Muniz,No,NON,324,0,472,376,97,945,27.7
Judicial Retention - Muniz,No,NON,332,-,-,-,-,1237,25.1
Judicial Retention - Muniz,No,NON,414,0,421,205,96,722,28.4
Judicial Retention - Muniz,No,NON,418,0,680,287,96,1063,24.8
Judicial Retention - Muniz,No,NON,428,0,339,183,72,594,24.0
Judicial Retention - Muniz,No,NON,430,0,347,192,71,610,25.2
Judicial Retention - Muniz,No,NON,431,0,240,103,54,397,26.9
Judicial Retention - Muniz,No,NON,434,0,607,323,141,1071,29.1
Judicial Retention - Muniz,No,NON,438,-,-,-,-,421,22.3
Judicial Retention - Muniz,No,NON,440,0,462,216,88,766,26.0
Judicial Retention - Muniz,No,NON,450,-,-,-,-,35,39.8
Judicial Retention - Muniz,No,NON,462,-,-,-,-,534,19.9
Judicial Retention - Muniz,No,NON,464,-,-,-,-,636,20.6
Judicial Retention - Muniz,No,NON,472,-,-,-,-,158,30.0
Judicial Retention - Muniz,No,NON,475,-,-,-,-,174,20.0
Judicial Retention - Muniz,No,NON,477,0,498,206,51,755,23.9
Judicial Retention - Muniz,No,NON,479,0,212,101,51,364,24.1
Judicial Retention - Muniz,No,NON,502,-,-,-,-,114,24.2
Judicial Retention - Muniz,No,NON,550,0,191,154,50,395,29.3
Judicial Retention - Muniz,No,NON,551,0,628,370,121,1119,23.9
Judicial Retention - Muniz,No,NON,552,0,531,469,231,1231,28.6
Judicial Retention - Muniz,No,NON,554,0,427,323,153,903,28.8
Judicial Retention - Muniz,No,NON,590,0,750,478,165,1393,23.8
Judicial Retention - Muniz,No,NON,591,0,605,431,212,1248,26.4
Judicial Retention - Muniz,No,NON,593,-,-,-,-,592,20.0
Judicial Retention - Muniz,No,NON,594,-,-,-,-,969,31.2
District Court of Appeal - Atkinson,Yes,NON,101,-,-,-,-,2958,78.9
District Court of Appeal - Atkinson,Yes,NON,102,-,-,-,-,56,73.7
District Court of Appeal - Atkinson,Yes,NON,103,-,-,-,-,1266,79.3
District Court of Appeal - Atkinson,Yes,NON,135,0,1384,909,356,2649,76.0
District Court of Appeal - Atkinson,Yes,NON,139,0,769,495,278,1542,76.0
District Court of Appeal - Atkinson,Yes,NON,141,-,-,-,-,1977,77.1
District Court of Appeal - Atkinson,Yes,NON,142,0,452,283,222,957,76.9
District Court of Appeal - Atkinson,Yes,NON,144,-,-,-,-,2822,78.8
District Court of Appeal - Atkinson,Yes,NON,155,-,-,-,-,4344,79.2
District Court of Appeal - Atkinson,Yes,NON,156,-,-,-,-,2416,72.7
District Court of Appeal - Atkinson,Yes,NON,159,0,631,525,359,1515,80.2
District Court of Appeal - Atkinson,Yes,NON,189,-,-,-,-,154,68.1
District Court of Appeal - Atkinson,Yes,NON,190,-,-,-,-,2254,81.9
District Court of Appeal - Atkinson,Yes,NON,193,-,-,-,-,3511,78.5
District Court of Appeal - Atkinson,Yes,NON,194,0,1243,941,188,2372,82.7
District Court of Appeal - Atkinson,Yes,NON,202,-,-,-,-,3747,77.6
District Court of Appeal - Atkinson,Yes,NON,203,-,-,-,-,3031,78.8
District Court of Appeal - Atkinson,Yes,NON,204,-,-,-,-,2405,79.4
District Court of Appeal - Atkinson,Yes,NON,222,-,-,-,-,2618,79.0
District Court of Appeal - Atkinson,Yes,NON,223,-,-,-,-,4060,75.6
District Court of Appeal - Atkinson,Yes,NON,242,0,532,374,238,1144,79.2
District Court of Appeal - Atkinson,Yes,NON,251,-,-,-,-,3348,74.9
District Court of Appeal - Atkinson,Yes,NON,252,-,-,-,-,1734,83.3
District Court of Appeal - Atkinson,Yes,NON,255,-,-,-,-,3659,81.9
District Court of Appeal - Atkinson,Yes,NON,257,-,-,-,-,2005,78.9
District Court of Appeal - Atkinson,Yes,NON,258,0,1130,790,247,2167,77.4
District Court of Appeal - Atkinson,Yes,NON,303,-,-,-,-,3164,81.3
District Court of Appeal - Atkinson,Yes,NON,304,-,-,-,-,2045,80.6
District Court of Appeal - Atkinson,Yes,NON,310,-,-,-,-,3534,77.8
District Court of Appeal - Atkinson,Yes,NON,313,-,-,-,-,2728,76.9
District Court of Appeal - Atkinson,Yes,NON,315,-,-,-,-,1548,79.8
District Court of Appeal - Atkinson,Yes,NON,317,0,1227,685,199,2111,80.8
District Court of Appeal - Atkinson,Yes,NON,322,-,-,-,-,2177,76.4
District Court of Appeal - Atkinson,Yes,NON,323,-,-,-,-,2451,69.1
District Court of Appeal - Atkinson,Yes,NON,324,0,1001,1123,302,2426,72.1
District Court of Appeal - Atkinson,Yes,NON,332,-,-,-,-,3771,77.3
District Court of Appeal - Atkinson,Yes,NON,414,-,-,-,-,1911,74.3
District Court of Appeal - Atkinson,Yes,NON,418,-,-,-,-,3357,77.8
District Court of Appeal - Atkinson,Yes,NON,428,-,-,-,-,1925,77.3
District Court of Appeal - Atkinson,Yes,NON,430,0,889,693,285,1867,77.0
District Court of Appeal - Atkinson,Yes,NON,431,-,-,-,-,1091,74.5
District Court of Appeal - Atkinson,Yes,NON,434,-,-,-,-,2737,73.7
District Court of Appeal - Atkinson,Yes,NON,438,0,881,484,132,1497,80.1
District Court of Appeal - Atkinson,Yes,NON,440,0,1019,857,370,2246,76.5
District Court of Appeal - Atkinson,Yes,NON,450,-,-,-,-,65,73.0
District Court of Appeal - Atkinson,Yes,NON,462,-,-,-,-,2249,83.1
District Court of Appeal - Atkinson,Yes,NON,464,0,1387,865,288,2540,82.4
District Court of Appeal - Atkinson,Yes,NON,472,0,145,171,68,384,71.9
District Court of Appeal - Atkinson,Yes,NON,475,0,295,319,110,724,82.6
District Court of Appeal - Atkinson,Yes,NON,477,0,1291,1010,245,2546,80.2
District Court of Appeal - Atkinson,Yes,NON,479,0,593,434,179,1206,78.9
District Court of Appeal - Atkinson,Yes,NON,502,-,-,-,-,373,77.9
District Court of Appeal - Atkinson,Yes,NON,550,0,338,483,186,1007,75.0
District Court of Appeal - Atkinson,Yes,NON,551,0,1594,1590,524,3708,79.6
District Court of Appeal - Atkinson,Yes,NON,552,0,1083,1432,613,3128,73.2
District Court of Appeal - Atkinson,Yes,NON,554,-,-,-,-,2319,73.8
District Court of Appeal - Atkinson,Yes,NON,590,0,1894,1964,688,4546,77.7
District Court of Appeal - Atkinson,Yes,NON,591,-,-,-,-,3542,74.7
District Court of Appeal - Atkinson,Yes,NON,593,-,-,-,-,2425,81.9
District Court of Appeal - Atkinson,Yes,NON,594,-,-,-,-,2005,64.5
District Court of Appeal - Atkinson,No,NON,101,0,469,214,107,790,21.1
District Court of Appeal - Atkinson,No,NON,102,-,-,-,-,20,26.3
District Court of Appeal - Atkinson,No,NON,103,0,168,102,60,330,20.7
District Court of Appeal - Atkinson,No,NON,135,0,491,255,90,836,24.0
District Court of Appeal - Atkinson,No,NON,139,0,271,148,68,487,24.0
District Court of Appeal - Atkinson,No,NON,141,-,-,-,-,586,22.9
District Court of Appeal - Atkinson,No,NON,142,0,148,65,74,287,23.1
District Court of Appeal - Atkinson,No,NON,144,0,438,213,106,757,21.2
District Court of Appeal - Atkinson,No,NON,155,-,-,-,-,1139,20.8
District Court of Appeal - Atkinson,No,NON,156,0,453,310,142,905,27.3
District Court of Appeal - Atkinson,No,NON,159,0,210,106,58,374,19.8
District Court of Appeal - Atkinson,No,NON,189,-,-,-,-,72,31.9
District Court of Appeal - Atkinson,No,NON,190,-,-,-,-,497,18.1
District Court of Appeal - Atkinson,No,NON,193,-,-,-,-,963,21.5
District Court of Appeal - Atkinson,No,NON,194,0,300,165,31,496,17.3
District Court of Appeal - Atkinson,No,NON,202,0,679,304,98,1081,22.4
District Court of Appeal - Atkinson,No,NON,203,0,527,238,52,817,21.2
District Court of Appeal - Atkinson,No,NON,204,0,403,181,40,624,20.6
District Court of Appeal - Atkinson,No,NON,222,-,-,-,-,694,21.0
District Court of Appeal - Atkinson,No,NON,223,0,818,334,160,1312,24.4
District Court of Appeal - Atkinson,No,NON,242,0,162,91,48,301,20.8
District Court of Appeal - Atkinson,No,NON,251,-,-,-,-,1120,25.1
District Court of Appeal - Atkinson,No,NON,252,0,236,76,35,347,16.7
District Court of Appeal - Atkinson,No,NON,255,-,-,-,-,806,18.1
District Court of Appeal - Atkinson,No,NON,257,0,304,164,67,535,21.1
District Court of Appeal - Atkinson,No,NON,258,0,374,208,50,632,22.6
District Court of Appeal - Atkinson,No,NON,303,-,-,-,-,729,18.7
District Court of Appeal - Atkinson,No,NON,304,0,340,122,31,493,19.4
District Court of Appeal - Atkinson,No,NON,310,0,619,286,101,1006,22.2
District Court of Appeal - Atkinson,No,NON,313,0,435,279,105,819,23.1
District Court of Appeal - Atkinson,No,NON,315,-,-,-,-,391,20.2
District Court of Appeal - Atkinson,No,NON,317,0,354,119,30,503,19.2
District Court of Appeal - Atkinson,No,NON,322,0,319,247,108,674,23.6
District Court of Appeal - Atkinson,No,NON,323,-,-,-,-,1097,30.9
District Court of Appeal - Atkinson,No,NON,324,0,404,413,124,941,27.9
District Court of Appeal - Atkinson,No,NON,332,-,-,-,-,1109,22.7
District Court of Appeal - Atkinson,No,NON,414,0,365,203,93,661,25.7
District Court of Appeal - Atkinson,No,NON,418,0,581,272,106,959,22.2
District Court of Appeal - Atkinson,No,NON,428,-,-,-,-,565,22.7
District Court of Appeal - Atkinson,No,NON,430,-,-,-,-,559,23.0
District Court of Appeal - Atkinson,No,NON,431,-,-,-,-,373,25.5
District Court of Appeal - Atkinson,No,NON,434,0,531,307,141,979,26.3
District Court of Appeal - Atkinson,No,NON,438,-,-,-,-,372,19.9
District Court of Appeal - Atkinson,No,NON,440,0,393,223,75,691,23.5
District Court of Appeal - Atkinson,No,NON,450,-,-,-,-,24,27.0
District Court of Appeal - Atkinson,No,NON,462,0,340,83,35,458,16.9
District Court of Appeal - Atkinson,No,NON,464,-,-,-,-,541,17.6
District Court of Appeal - Atkinson,No,NON,472,-,-,-,-,150,28.1
District Court of Appeal - Atkinson,No,NON,475,-,-,-,-,153,17.4
District Court of Appeal - Atkinson,No,NON,477,0,403,184,41,628,19.8
District Court of Appeal - Atkinson,No,NON,479,0,175,94,54,323,21.1
District Court of Appeal - Atkinson,No,NON,502,-,-,-,-,106,22.1
District Court of Appeal - Atkinson,No,NON,550,0,166,127,43,336,25.0
District Court of Appeal - Atkinson,No,NON,551,0,535,321,96,952,20.4
District Court of Appeal - Atkinson,No,NON,552,0,465,458,224,1147,26.8
District Court of Appeal - Atkinson,No,NON,554,0,369,298,156,823,26.2
District Court of Appeal - Atkinson,No,NON,590,0,661,479,163,1303,22.3
District Court of Appeal - Atkinson,No,NON,591,-,-,-,-,1201,25.3
District Court of Appeal - Atkinson,No,NON,593,-,-,-,-,537,18.1
District Court of Appeal - Atkinson,No,NON,594,-,-,-,-,1104,35.5
District Court of Appeal - Silberman,Yes,NON,101,-,-,-,-,2945,79.2
District Court of Appeal - Silberman,Yes,NON,102,-,-,-,-,57,74.0
District Court of Appeal - Silberman,Yes,NON,103,-,-,-,-,1220,78.4
District Court of Appeal - Silberman,Yes,NON,135,0,1432,875,337,2644,76.8
District Court of Appeal - Silberman,Yes,NON,139,0,794,482,260,1536,76.8
District Court of Appeal - Silberman,Yes,NON,141,-,-,-,-,2011,79.3
District Court of Appeal - Silberman,Yes,NON,142,0,462,274,205,941,76.7
District Court of Appeal - Silberman,Yes,NON,144,-,-,-,-,2783,78.9
District Court of Appeal - Silberman,Yes,NON,155,-,-,-,-,4378,80.2
District Court of Appeal - Silberman,Yes,NON,156,-,-,-,-,2376,72.8
District Court of Appeal - Silberman,Yes,NON,159,0,690,515,338,1543,82.1
District Court of Appeal - Silberman,Yes,NON,189,-,-,-,-,158,70.5
District Court of Appeal - Silberman,Yes,NON,190,-,-,-,-,2204,81.2
District Court of Appeal - Silberman,Yes,NON,193,-,-,-,-,3410,77.3
District Court of Appeal - Silberman,Yes,NON,194,0,1251,902,169,2322,82.0
District Court of Appeal - Silberman,Yes,NON,202,-,-,-,-,3765,78.9
District Court of Appeal - Silberman,Yes,NON,203,-,-,-,-,3075,80.4
District Court of Appeal - Silberman,Yes,NON,204,-,-,-,-,2445,81.1
District Court of Appeal - Silberman,Yes,NON,222,-,-,-,-,2688,82.0
District Court of Appeal - Silberman,Yes,NON,223,-,-,-,-,4158,78.1
District Court of Appeal - Silberman,Yes,NON,242,0,557,354,235,1146,78.8
District Court of Appeal - Silberman,Yes,NON,251,-,-,-,-,3408,77.1
District Court of Appeal - Silberman,Yes,NON,252,-,-,-,-,1756,84.8
District Court of Appeal - Silberman,Yes,NON,255,-,-,-,-,3846,86.5
District Court of Appeal - Silberman,Yes,NON,257,-,-,-,-,2017,80.1
District Court of Appeal - Silberman,Yes,NON,258,0,1196,762,241,2199,79.2
District Court of Appeal - Silberman,Yes,NON,303,-,-,-,-,3188,82.1
District Court of Appeal - Silberman,Yes,NON,304,0,1205,756,136,2097,82.8
District Court of Appeal - Silberman,Yes,NON,310,-,-,-,-,3577,79.1
District Court of Appeal - Silberman,Yes,NON,313,-,-,-,-,2723,76.6
District Court of Appeal - Silberman,Yes,NON,315,-,-,-,-,1580,81.7
District Court of Appeal - Silberman,Yes,NON,317,0,1320,670,191,2181,83.4
District Court of Appeal - Silberman,Yes,NON,322,-,-,-,-,2148,75.6
District Court of Appeal - Silberman,Yes,NON,323,-,-,-,-,2519,71.1
District Court of Appeal - Silberman,Yes,NON,324,0,1039,1103,289,2431,72.4
District Court of Appeal - Silberman,Yes,NON,332,-,-,-,-,3831,78.3
District Court of Appeal - Silberman,Yes,NON,414,-,-,-,-,1946,76.3
District Court of Appeal - Silberman,Yes,NON,418,-,-,-,-,3340,78.1
District Court of Appeal - Silberman,Yes,NON,428,-,-,-,-,1924,78.0
District Court of Appeal - Silberman,Yes,NON,430,-,-,-,-,1873,77.5
District Court of Appeal - Silberman,Yes,NON,431,-,-,-,-,1130,77.3
District Court of Appeal - Silberman,Yes,NON,434,-,-,-,-,2743,74.8
District Court of Appeal - Silberman,Yes,NON,438,0,897,472,123,1492,79.3
District Court of Appeal - Silberman,Yes,NON,440,0,1099,826,347,2272,77.6
District Court of Appeal - Silberman,Yes,NON,450,-,-,-,-,68,78.2
District Court of Appeal - Silberman,Yes,NON,462,-,-,-,-,2292,85.4
District Court of Appeal - Silberman,Yes,NON,464,-,-,-,-,2571,83.8
District Court of Appeal - Silberman,Yes,NON,472,0,164,175,69,408,76.4
District Court of Appeal - Silberman,Yes,NON,475,0,297,308,106,711,81.4
District Court of Appeal - Silberman,Yes,NON,477,0,1366,969,218,2553,81.3
District Court of Appeal - Silberman,Yes,NON,479,0,611,401,175,1187,78.3
District Court of Appeal - Silberman,Yes,NON,502,0,92,235,49,376,78.8
District Court of Appeal - Silberman,Yes,NON,550,0,364,457,163,984,73.5
District Court of Appeal - Silberman,Yes,NON,551,0,1660,1508,483,3651,79.4
District Court of Appeal - Silberman,Yes,NON,552,0,1094,1351,566,3011,71.3
District Court of Appeal - Silberman,Yes,NON,554,-,-,-,-,2273,73.3
District Court of Appeal - Silberman,Yes,NON,590,0,1962,1836,648,4446,76.9
District Court of Appeal - Silberman,Yes,NON,591,-,-,-,-,3455,73.7
District Court of Appeal - Silberman,Yes,NON,593,-,-,-,-,2190,74.9
District Court of Appeal - Silberman,Yes,NON,594,-,-,-,-,1998,65.3
District Court of Appeal - Silberman,No,NON,101,0,405,255,114,774,20.8
District Court of Appeal - Silberman,No,NON,102,-,-,-,-,20,26.0
District Court of Appeal - Silberman,No,NON,103,0,162,111,64,337,21.6
District Court of Appeal - Silberman,No,NON,135,0,436,269,95,800,23.2
District Court of Appeal - Silberman,No,NON,139,0,244,143,78,465,23.2
District Court of Appeal - Silberman,No,NON,141,0,265,163,96,524,20.7
District Court of Appeal - Silberman,No,NON,142,0,131,68,87,286,23.3
District Court of Appeal - Silberman,No,NON,144,0,387,243,115,745,21.1
District Court of Appeal - Silberman,No,NON,155,-,-,-,-,1083,19.8
District Court of Appeal - Silberman,No,NON,156,0,412,320,154,886,27.2
District Court of Appeal - Silberman,No,NON,159,0,152,113,71,336,17.9
District Court of Appeal - Silberman,No,NON,189,-,-,-,-,66,29.5
District Court of Appeal - Silberman,No,NON,190,-,-,-,-,510,18.8
District Court of Appeal - Silberman,No,NON,193,-,-,-,-,1004,22.7
District Court of Appeal - Silberman,No,NON,194,0,281,190,40,511,18.0
District Court of Appeal - Silberman,No,NON,202,0,568,324,115,1007,21.1
District Court of Appeal - Silberman,No,NON,203,0,418,275,57,750,19.6
District Court of Appeal - Silberman,No,NON,204,-,-,-,-,570,18.9
