Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
School Board District 1,Allison B. Campbell,NON,0012,242,372,263,877,50.43
School Board District 1,Allison B. Campbell,NON,0013,60,66,41,167,54.22
School Board District 1,Allison B. Campbell,NON,0014,455,563,343,1361,48.09
School Board District 1,Allison B. Campbell,NON,0015,261,311,220,792,46.81
School Board District 1,Allison B. Campbell,NON,0016,189,245,231,665,42.46
School Board District 1,Allison B. Campbell,NON,0017,202,225,161,588,46.63
School Board District 1,Allison B. Campbell,NON,0018,459,657,418,1534,54.84
School Board District 1,Allison B. Campbell,NON,0019,144,259,260,663,56.04
School Board District 1,Allison B. Campbell,NON,0040,351,605,316,1272,58.14
School Board District 1,Allison B. Campbell,NON,0050,163,242,85,490,55.62
School Board District 1,Allison B. Campbell,NON,0060,-,-,-,110,45.27
School Board District 1,Allison B. Campbell,NON,0070,-,-,-,132,61.97
School Board District 1,Allison B. Campbell,NON,1500,-,-,-,240,65.04
School Board District 1,Allison B. Campbell,NON,1510,93,67,228,388,55.11
School Board District 1,Allison B. Campbell,NON,1520,145,216,323,684,56.02
School Board District 1,Allison B. Campbell,NON,1530,219,238,357,814,61.34
School Board District 1,Allison B. Campbell,NON,1540,181,182,416,779,56.08
School Board District 1,Allison B. Campbell,NON,1550,245,448,394,1087,49.32
School Board District 1,Allison B. Campbell,NON,1560,198,355,186,739,57.92
School Board District 1,Allison B. Campbell,NON,1570,280,444,192,916,51.55
School Board District 1,Allison B. Campbell,NON,1580,170,249,236,655,52.27
School Board District 1,Allison B. Campbell,NON,1590,233,337,208,778,52.11
School Board District 1,Allison B. Campbell,NON,1600,255,405,236,896,49.69
School Board District 1,Allison B. Campbell,NON,1610,285,519,304,1108,49.69
School Board District 1,Allison B. Campbell,NON,2500,154,155,204,513,52.89
School Board District 1,Allison B. Campbell,NON,2510,43,56,81,180,48.26
School Board District 1,Allison B. Campbell,NON,2520,165,302,200,667,52.85
School Board District 1,Allison B. Campbell,NON,2530,96,356,142,594,53.61
School Board District 1,Allison B. Campbell,NON,2540,92,184,142,418,50.30
School Board District 1,Allison B. Campbell,NON,2550,198,207,170,575,53.29
School Board District 1,Allison B. Campbell,NON,2551,74,107,185,366,53.28
School Board District 1,Allison B. Campbell,NON,2560,110,201,119,430,57.18
School Board District 1,Allison B. Campbell,NON,2570,306,400,335,1041,52.98
School Board District 1,Allison B. Campbell,NON,2580,306,251,115,672,53.08
School Board District 1,Allison B. Campbell,NON,2590,107,142,131,380,56.46
School Board District 1,Allison B. Campbell,NON,2600,483,502,462,1447,53.43
School Board District 1,Allison B. Campbell,NON,2610,293,205,87,585,52.94
School Board District 1,Allison B. Campbell,NON,2620,-,-,-,148,54.61
School Board District 1,Allison B. Campbell,NON,2621,-,-,-,2,20.00
School Board District 1,Allison B. Campbell,NON,2630,42,62,81,185,46.72
School Board District 1,Allison B. Campbell,NON,3510,156,181,322,659,59.75
School Board District 1,Allison B. Campbell,NON,3520,175,326,306,807,56.67
School Board District 1,Allison B. Campbell,NON,3530,491,424,393,1308,54.21
School Board District 1,Allison B. Campbell,NON,3540,282,233,392,907,56.87
School Board District 1,Allison B. Campbell,NON,3550,1190,1790,159,3139,56.35
School Board District 1,Allison B. Campbell,NON,3560,135,225,144,504,60.72
School Board District 1,Allison B. Campbell,NON,3570,222,507,277,1006,54.03
School Board District 1,Allison B. Campbell,NON,3580,378,740,414,1532,57.75
School Board District 1,Allison B. Campbell,NON,3590,173,369,386,928,54.91
School Board District 1,Allison B. Campbell,NON,3600,154,337,225,716,56.25
School Board District 1,Allison B. Campbell,NON,3610,66,119,149,334,59.33
School Board District 1,Allison B. Campbell,NON,3620,231,247,219,697,53.99
School Board District 1,Allison B. Campbell,NON,3621,218,218,206,642,57.68
School Board District 1,Allison B. Campbell,NON,3622,224,251,194,669,53.86
School Board District 1,Allison B. Campbell,NON,3630,195,459,215,869,54.97
School Board District 1,Allison B. Campbell,NON,3640,153,345,220,718,55.23
School Board District 1,Allison B. Campbell,NON,3650,151,393,182,726,56.67
School Board District 1,Allison B. Campbell,NON,3660,245,397,253,895,56.61
School Board District 1,Allison B. Campbell,NON,3670,631,970,348,1949,54.09
School Board District 1,Allison B. Campbell,NON,3680,159,282,136,577,53.03
School Board District 1,Allison B. Campbell,NON,3690,370,592,475,1437,52.29
School Board District 1,Allison B. Campbell,NON,3700,263,492,320,1075,55.56
School Board District 1,Allison B. Campbell,NON,3710,429,700,392,1521,55.29
School Board District 1,Allison B. Campbell,NON,3720,109,207,80,396,50.97
School Board District 1,Allison B. Campbell,NON,3721,-,-,-,48,54.55
School Board District 1,Allison B. Campbell,NON,3730,212,473,237,922,57.73
School Board District 1,Allison B. Campbell,NON,3740,197,346,191,734,52.77
School Board District 1,Allison B. Campbell,NON,3750,249,391,262,902,50.85
School Board District 1,Allison B. Campbell,NON,3760,189,290,159,638,44.55
School Board District 1,Allison B. Campbell,NON,3770,178,420,225,823,59.51
School Board District 1,Allison B. Campbell,NON,3780,325,526,379,1230,42.98
School Board District 1,Allison B. Campbell,NON,3790,66,168,67,301,53.65
School Board District 1,Allison B. Campbell,NON,3800,191,330,260,781,52.10
School Board District 1,Allison B. Campbell,NON,3810,186,263,227,676,46.65
School Board District 1,Allison B. Campbell,NON,3820,148,173,182,503,44.95
School Board District 1,Allison B. Campbell,NON,3830,130,144,186,460,52.39
School Board District 1,Allison B. Campbell,NON,3840,261,338,194,793,46.00
School Board District 1,Allison B. Campbell,NON,4500,219,395,178,792,57.43
School Board District 1,Allison B. Campbell,NON,4510,373,548,134,1055,55.35
School Board District 1,Allison B. Campbell,NON,4520,345,608,314,1267,59.99
School Board District 1,Allison B. Campbell,NON,4521,-,-,-,51,51.00
School Board District 1,Allison B. Campbell,NON,4530,104,70,205,379,55.01
School Board District 1,Allison B. Campbell,NON,4540,86,142,170,398,57.68
School Board District 1,Allison B. Campbell,NON,4550,220,255,208,683,51.94
School Board District 1,Allison B. Campbell,NON,4560,324,357,248,929,52.72
School Board District 1,Allison B. Campbell,NON,4570,290,178,358,826,61.73
School Board District 1,Allison B. Campbell,NON,4580,323,530,308,1161,53.16
School Board District 1,Allison B. Campbell,NON,4590,371,501,338,1210,53.95
School Board District 1,Allison B. Campbell,NON,4600,180,240,54,474,57.11
School Board District 1,Allison B. Campbell,NON,4610,400,356,219,975,55.02
School Board District 1,Allison B. Campbell,NON,4620,485,335,265,1085,56.78
School Board District 1,Allison B. Campbell,NON,4630,147,132,149,428,61.06
School Board District 1,Allison B. Campbell,NON,4640,421,730,165,1316,54.29
School Board District 1,Allison B. Campbell,NON,4650,321,222,94,637,50.12
School Board District 1,Allison B. Campbell,NON,4651,945,850,356,2151,55.25
School Board District 1,Allison B. Campbell,NON,4652,197,138,45,380,54.44
School Board District 1,Allison B. Campbell,NON,4653,170,160,44,374,54.20
School Board District 1,Allison B. Campbell,NON,4654,689,608,387,1684,59.27
School Board District 1,Allison B. Campbell,NON,4660,379,468,125,972,53.85
School Board District 1,Allison B. Campbell,NON,4670,433,835,187,1455,52.64
School Board District 1,Allison B. Campbell,NON,4680,271,250,231,752,55.46
School Board District 1,Allison B. Campbell,NON,4690,291,401,307,999,55.62
School Board District 1,Allison B. Campbell,NON,4700,91,128,51,270,58.44
School Board District 1,Allison B. Campbell,NON,4710,317,597,401,1315,57.62
School Board District 1,Allison B. Campbell,NON,4720,107,152,96,355,53.22
School Board District 1,Allison B. Campbell,NON,4730,135,189,96,420,56.07
School Board District 1,Allison B. Campbell,NON,4740,134,80,151,365,56.33
School Board District 1,Allison B. Campbell,NON,4750,246,406,158,810,52.60
School Board District 1,Allison B. Campbell,NON,4760,119,73,98,290,53.51
School Board District 1,Allison B. Campbell,NON,4770,164,252,108,524,49.29
School Board District 1,Allison B. Campbell,NON,4771,66,95,45,206,54.21
School Board District 1,Lori J. Conrad,NON,0001,174,135,146,455,56.95
School Board District 1,Lori J. Conrad,NON,0002,117,52,52,221,44.74
School Board District 1,Lori J. Conrad,NON,0003,378,317,200,895,49.58
School Board District 1,Lori J. Conrad,NON,0004,641,437,305,1383,45.86
School Board District 1,Lori J. Conrad,NON,0005,343,385,318,1046,67.70
School Board District 1,Lori J. Conrad,NON,0006,437,287,232,956,51.29
School Board District 1,Lori J. Conrad,NON,0007,426,261,161,848,46.77
School Board District 1,Lori J. Conrad,NON,0008,248,148,125,521,46.19
School Board District 1,Lori J. Conrad,NON,0009,321,183,193,697,50.95
School Board District 1,Lori J. Conrad,NON,0010,186,116,110,412,47.14
School Board District 1,Lori J. Conrad,NON,0011,106,110,66,282,44.20
School Board District 1,Lori J. Conrad,NON,0012,330,314,218,862,49.57
School Board District 1,Lori J. Conrad,NON,0013,-,-,-,141,45.78
School Board District 1,Lori J. Conrad,NON,0014,633,535,301,1469,51.91
School Board District 1,Lori J. Conrad,NON,0015,411,291,198,900,53.19
School Board District 1,Lori J. Conrad,NON,0016,308,294,299,901,57.54
School Board District 1,Lori J. Conrad,NON,0017,270,225,178,673,53.37
School Board District 1,Lori J. Conrad,NON,0018,604,424,235,1263,45.16
School Board District 1,Lori J. Conrad,NON,0019,174,167,179,520,43.96
School Board District 1,Lori J. Conrad,NON,0040,337,357,222,916,41.86
School Board District 1,Lori J. Conrad,NON,0050,169,165,57,391,44.38
School Board District 1,Lori J. Conrad,NON,0060,33,47,53,133,54.73
School Board District 1,Lori J. Conrad,NON,0070,-,-,-,81,38.03
School Board District 1,Lori J. Conrad,NON,1500,-,-,-,129,34.96
School Board District 1,Lori J. Conrad,NON,1510,106,41,169,316,44.89
School Board District 1,Lori J. Conrad,NON,1520,166,146,225,537,43.98
School Board District 1,Lori J. Conrad,NON,1530,204,95,214,513,38.66
School Board District 1,Lori J. Conrad,NON,1540,194,144,272,610,43.92
School Board District 1,Lori J. Conrad,NON,1550,332,415,370,1117,50.68
School Board District 1,Lori J. Conrad,NON,1560,173,202,162,537,42.08
School Board District 1,Lori J. Conrad,NON,1570,334,343,184,861,48.45
School Board District 1,Lori J. Conrad,NON,1580,173,207,218,598,47.73
School Board District 1,Lori J. Conrad,NON,1590,244,283,188,715,47.89
School Board District 1,Lori J. Conrad,NON,1600,341,356,210,907,50.31
School Board District 1,Lori J. Conrad,NON,1610,407,478,237,1122,50.31
School Board District 1,Lori J. Conrad,NON,2500,190,125,142,457,47.11
School Board District 1,Lori J. Conrad,NON,2510,77,71,45,193,51.74
School Board District 1,Lori J. Conrad,NON,2520,214,235,146,595,47.15
School Board District 1,Lori J. Conrad,NON,2530,154,260,100,514,46.39
School Board District 1,Lori J. Conrad,NON,2540,139,145,129,413,49.70
School Board District 1,Lori J. Conrad,NON,2550,188,174,142,504,46.71
School Board District 1,Lori J. Conrad,NON,2551,109,95,117,321,46.72
School Board District 1,Lori J. Conrad,NON,2560,91,146,85,322,42.82
School Board District 1,Lori J. Conrad,NON,2570,369,278,277,924,47.02
School Board District 1,Lori J. Conrad,NON,2580,345,187,62,594,46.92
School Board District 1,Lori J. Conrad,NON,2590,93,111,89,293,43.54
School Board District 1,Lori J. Conrad,NON,2600,546,397,318,1261,46.57
School Board District 1,Lori J. Conrad,NON,2610,330,139,51,520,47.06
School Board District 1,Lori J. Conrad,NON,2620,-,-,-,123,45.39
School Board District 1,Lori J. Conrad,NON,2621,-,-,-,8,80.00
School Board District 1,Lori J. Conrad,NON,2630,91,69,51,211,53.28
School Board District 1,Lori J. Conrad,NON,3510,164,85,195,444,40.25
School Board District 1,Lori J. Conrad,NON,3520,204,205,208,617,43.33
School Board District 1,Lori J. Conrad,NON,3530,614,254,237,1105,45.79
School Board District 1,Lori J. Conrad,NON,3540,339,124,225,688,43.13
School Board District 1,Lori J. Conrad,NON,3550,1279,1057,96,2432,43.65
School Board District 1,Lori J. Conrad,NON,3560,115,142,69,326,39.28
School Board District 1,Lori J. Conrad,NON,3570,272,384,200,856,45.97
School Board District 1,Lori J. Conrad,NON,3580,424,435,262,1121,42.25
School Board District 1,Lori J. Conrad,NON,3590,265,242,255,762,45.09
School Board District 1,Lori J. Conrad,NON,3600,188,195,174,557,43.75
School Board District 1,Lori J. Conrad,NON,3610,82,53,94,229,40.67
School Board District 1,Lori J. Conrad,NON,3620,309,172,113,594,46.01
School Board District 1,Lori J. Conrad,NON,3621,258,119,94,471,42.32
School Board District 1,Lori J. Conrad,NON,3622,327,123,123,573,46.14
School Board District 1,Lori J. Conrad,NON,3630,261,284,167,712,45.03
School Board District 1,Lori J. Conrad,NON,3640,186,240,156,582,44.77
School Board District 1,Lori J. Conrad,NON,3650,165,251,139,555,43.33
School Board District 1,Lori J. Conrad,NON,3660,238,249,199,686,43.39
School Board District 1,Lori J. Conrad,NON,3670,725,697,232,1654,45.91
School Board District 1,Lori J. Conrad,NON,3680,235,185,91,511,46.97
School Board District 1,Lori J. Conrad,NON,3690,475,482,354,1311,47.71
School Board District 1,Lori J. Conrad,NON,3700,328,341,191,860,44.44
School Board District 1,Lori J. Conrad,NON,3710,417,512,301,1230,44.71
School Board District 1,Lori J. Conrad,NON,3720,137,161,83,381,49.03
School Board District 1,Lori J. Conrad,NON,3721,-,-,-,40,45.45
School Board District 1,Lori J. Conrad,NON,3730,191,298,186,675,42.27
School Board District 1,Lori J. Conrad,NON,3740,269,271,117,657,47.23
School Board District 1,Lori J. Conrad,NON,3750,318,350,204,872,49.15
School Board District 1,Lori J. Conrad,NON,3760,312,288,194,794,55.45
School Board District 1,Lori J. Conrad,NON,3770,202,220,138,560,40.49
School Board District 1,Lori J. Conrad,NON,3780,565,609,458,1632,57.02
School Board District 1,Lori J. Conrad,NON,3790,71,143,46,260,46.35
School Board District 1,Lori J. Conrad,NON,3800,232,309,177,718,47.90
School Board District 1,Lori J. Conrad,NON,3810,265,257,251,773,53.35
School Board District 1,Lori J. Conrad,NON,3820,298,152,166,616,55.05
School Board District 1,Lori J. Conrad,NON,3830,175,97,146,418,47.61
School Board District 1,Lori J. Conrad,NON,3840,328,372,231,931,54.00
School Board District 1,Lori J. Conrad,NON,4500,271,200,116,587,42.57
School Board District 1,Lori J. Conrad,NON,4510,458,294,99,851,44.65
School Board District 1,Lori J. Conrad,NON,4520,321,329,195,845,40.01
School Board District 1,Lori J. Conrad,NON,4521,-,-,-,49,49.00
School Board District 1,Lori J. Conrad,NON,4530,-,-,-,310,44.99
School Board District 1,Lori J. Conrad,NON,4540,96,76,120,292,42.32
School Board District 1,Lori J. Conrad,NON,4550,286,208,138,632,48.06
School Board District 1,Lori J. Conrad,NON,4560,359,297,177,833,47.28
School Board District 1,Lori J. Conrad,NON,4570,292,75,145,512,38.27
School Board District 1,Lori J. Conrad,NON,4580,421,410,192,1023,46.84
School Board District 1,Lori J. Conrad,NON,4590,480,335,218,1033,46.05
School Board District 1,Lori J. Conrad,NON,4600,204,107,45,356,42.89
School Board District 1,Lori J. Conrad,NON,4610,461,216,120,797,44.98
School Board District 1,Lori J. Conrad,NON,4620,512,164,150,826,43.22
School Board District 1,Lori J. Conrad,NON,4630,144,51,78,273,38.94
School Board District 1,Lori J. Conrad,NON,4640,535,463,110,1108,45.71
School Board District 1,Lori J. Conrad,NON,4650,421,143,70,634,49.88
School Board District 1,Lori J. Conrad,NON,4651,1101,465,176,1742,44.75
School Board District 1,Lori J. Conrad,NON,4652,-,-,-,318,45.56
School Board District 1,Lori J. Conrad,NON,4653,189,94,33,316,45.80
School Board District 1,Lori J. Conrad,NON,4654,787,244,126,1157,40.73
School Board District 1,Lori J. Conrad,NON,4660,444,276,113,833,46.15
School Board District 1,Lori J. Conrad,NON,4670,568,609,132,1309,47.36
School Board District 1,Lori J. Conrad,NON,4680,260,199,145,604,44.54
School Board District 1,Lori J. Conrad,NON,4690,313,276,208,797,44.38
School Board District 1,Lori J. Conrad,NON,4700,82,76,34,192,41.56
School Board District 1,Lori J. Conrad,NON,4710,384,331,252,967,42.38
School Board District 1,Lori J. Conrad,NON,4720,133,107,72,312,46.78
School Board District 1,Lori J. Conrad,NON,4730,150,108,71,329,43.93
School Board District 1,Lori J. Conrad,NON,4740,128,53,102,283,43.67
School Board District 1,Lori J. Conrad,NON,4750,330,286,114,730,47.40
School Board District 1,Lori J. Conrad,NON,4760,153,38,61,252,46.49
School Board District 1,Lori J. Conrad,NON,4770,198,235,106,539,50.71
School Board District 1,Lori J. Conrad,NON,4771,83,54,37,174,45.79
McIntosh Town Council,Heather Clark,NON,0060,-,-,-,97,14.12
McIntosh Town Council,Joshua Finch,NON,0060,-,-,-,117,17.03
McIntosh Town Council,Melinda Jones,NON,0060,32,32,65,129,18.78
McIntosh Town Council,Mark Naworensky,NON,0060,30,46,62,138,20.09
McIntosh Town Council,Suzanne Sindledecker,NON,0060,44,31,60,135,19.65
McIntosh Town Council,Celeste Walkup,NON,0060,-,-,-,71,10.33
Dunnellon City Council Seat 1,Dale Burns,NON,0050,151,218,94,463,45.26
Dunnellon City Council Seat 1,Bill White,NON,0050,218,255,87,560,54.74
Dunnellon City Council Seat 2,Louise E. Kenny,NON,0050,216,226,96,538,54.51
Dunnellon City Council Seat 2,Larry Winkler,NON,0050,146,228,75,449,45.49
Dunnellon City Council Seat 5,Jan Cubbage,NON,0050,228,260,83,571,57.04
Dunnellon City Council Seat 5,Jay Dugan,NON,0050,134,203,93,430,42.96
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0001,203,213,243,659,76.90
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0002,122,109,131,362,70.02
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0003,539,635,450,1624,82.39
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0004,1073,950,689,2712,82.13
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0005,377,498,405,1280,78.43
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0006,673,576,458,1707,83.68
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0007,684,554,398,1636,81.47
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0008,331,315,315,961,79.03
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0009,333,329,325,987,69.70
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0010,252,209,184,645,69.88
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0011,136,198,172,506,75.30
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0012,516,626,464,1606,85.97
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0013,131,105,55,291,86.35
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0014,873,1031,609,2513,82.86
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0015,559,571,413,1543,83.72
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0016,397,503,487,1387,81.97
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0017,393,424,328,1145,83.64
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0018,888,1011,634,2533,82.75
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0019,252,375,426,1053,80.81
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0040,630,949,544,2123,87.62
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0050,310,428,163,901,86.89
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0060,55,72,124,251,84.51
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,0070,38,104,40,182,79.48
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,1500,82,43,265,390,90.28
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,1510,184,109,397,690,85.93
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,1520,286,376,546,1208,88.05
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,1530,414,360,622,1396,89.37
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,1540,359,331,724,1414,91.64
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,1550,517,857,788,2162,87.71
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,1560,359,603,368,1330,90.23
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,1570,558,791,366,1715,85.28
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,1580,324,431,449,1204,87.31
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,1590,424,618,394,1436,87.08
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,1600,522,749,435,1706,86.21
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,1610,591,935,531,2057,83.52
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2500,320,290,372,982,82.31
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2510,92,112,140,344,74.14
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2520,308,509,354,1171,79.28
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2530,215,548,231,994,81.01
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2540,165,330,284,779,83.32
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2550,341,389,311,1041,82.75
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2551,162,220,316,698,85.96
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2560,168,327,196,691,82.26
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2570,561,606,580,1747,81.52
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2580,587,453,191,1231,84.08
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2590,153,214,205,572,79.67
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2600,936,905,805,2646,85.49
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2610,581,387,147,1115,84.98
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2620,127,86,41,254,83.28
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2621,-,-,-,9,81.82
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,2630,93,106,111,310,74.16
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3510,318,282,543,1143,90.36
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3520,362,577,534,1473,88.15
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3530,1109,790,725,2624,88.38
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3540,613,409,681,1703,90.49
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3550,2402,3333,326,6061,86.01
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3560,229,379,239,847,89.06
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3570,445,881,487,1813,87.46
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3580,772,1235,707,2714,88.49
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3590,382,629,659,1670,87.02
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3600,308,547,413,1268,89.23
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3610,129,187,246,562,87.00
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3620,516,479,372,1367,86.85
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3621,483,383,357,1223,88.69
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3622,497,449,370,1316,85.45
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3630,401,739,367,1507,88.34
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3640,312,621,393,1326,90.02
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3650,318,667,346,1331,90.85
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3660,414,632,446,1492,86.19
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3670,1136,1499,559,3194,81.23
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3680,299,428,212,939,80.33
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3690,707,985,787,2479,83.86
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3700,469,733,483,1685,80.82
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3710,738,1169,663,2570,85.61
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3720,200,372,156,728,86.46
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3721,-,-,-,75,75.76
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3730,383,772,446,1601,89.44
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3740,419,590,303,1312,85.31
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3750,489,705,452,1646,84.80
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3760,394,562,360,1316,84.47
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3770,370,704,370,1444,90.19
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3780,738,1064,828,2630,85.14
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3790,111,330,122,563,88.38
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3800,377,594,417,1388,86.59
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3810,355,489,471,1315,82.70
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3820,397,332,344,1073,86.60
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3830,275,230,330,835,86.53
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,3840,519,664,418,1601,86.31
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4500,443,648,316,1407,84.45
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4510,724,902,279,1905,82.54
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4520,632,973,521,2126,88.18
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4521,-,-,-,99,85.34
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4530,234,107,358,699,84.42
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4540,174,223,296,693,89.65
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4550,418,448,338,1204,82.92
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4560,551,581,379,1511,78.94
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4570,516,240,511,1267,82.86
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4580,591,870,482,1943,80.29
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4590,686,712,509,1907,79.10
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4600,362,374,110,846,89.24
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4610,800,610,373,1783,84.74
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4620,877,543,463,1883,83.84
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4630,267,199,224,690,86.03
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4640,826,1156,261,2243,83.66
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4650,689,397,172,1258,82.65
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4651,1845,1396,601,3842,81.85
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4652,369,237,79,685,80.78
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4653,317,294,79,690,81.56
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4654,1173,887,566,2626,80.04
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4660,748,784,247,1779,85.41
