Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
State Senator Dist 35,WRITE-IN,,PRECINCT 265.0,-,-,-,-,4,7.14
State Senator Dist 35,WRITE-IN,,PRECINCT 267.0,-,-,-,-,26,3.08
State Senator Dist 35,WRITE-IN,,PRECINCT 269.0,-,-,-,-,11,1.07
State Senator Dist 35,WRITE-IN,,PRECINCT 270.0,-,-,-,-,33,1.95
State Senator Dist 35,WRITE-IN,,PRECINCT 272.0,-,-,-,-,86,6.91
State Senator Dist 35,WRITE-IN,,PRECINCT 274.0,-,-,-,-,31,3.55
State Senator Dist 35,WRITE-IN,,PRECINCT 276.0,-,-,-,-,21,2.00
State Senator Dist 35,WRITE-IN,,PRECINCT 280.0,-,-,-,-,15,2.08
State Senator Dist 35,WRITE-IN,,PRECINCT 291.0,-,-,-,-,56,3.77
State Senator Dist 35,WRITE-IN,,PRECINCT 295.0,-,-,-,-,43,1.90
State Senator Dist 35,WRITE-IN,,PRECINCT 296.0,-,-,-,-,71,4.64
State Senator Dist 35,WRITE-IN,,PRECINCT 391.0,0,0,0,0,0,0.00
State Senator Dist 35,WRITE-IN,,PRECINCT 392.0,0,0,0,0,0,0.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 047.0,-,-,-,-,196,63.02
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 051.0,0,1223,1444,549,3216,50.59
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 052.0,-,-,-,-,3,15.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 281.1,-,-,-,-,28,43.75
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 281.2,0,0,0,0,0,0.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 284.0,0,168,178,118,464,52.37
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 285.0,-,-,-,-,71,56.35
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 288.0,-,-,-,-,4,66.67
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 289.0,-,-,-,-,25,53.19
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 345.1,-,-,-,-,1,50.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 426.0,0,620,1123,164,1907,60.56
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 428.0,0,287,491,83,861,60.46
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 429.0,0,371,489,60,920,58.97
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 430.0,0,300,413,64,777,60.94
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 431.0,0,227,267,49,543,57.22
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 465.0,0,415,486,111,1012,69.55
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 503.0,0,242,115,98,455,58.86
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 509.0,0,372,372,108,852,64.59
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 510.0,0,216,169,78,463,60.21
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 524.0,0,169,342,56,567,39.18
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 526.0,0,93,87,65,245,56.45
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 530.0,-,-,-,-,132,34.55
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 531.0,0,123,204,52,379,27.89
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 532.0,-,-,-,-,134,22.95
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 533.1,0,34,62,32,128,22.38
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 534.1,0,138,222,61,421,39.35
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 534.2,0,0,0,0,0,0.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 536.1,-,-,-,-,143,24.03
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 540.0,-,-,-,-,10,50.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 541.0,0,606,741,266,1613,43.75
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 542.0,-,-,-,-,1,100.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 543.0,0,338,378,168,884,45.52
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 545.0,0,547,597,190,1334,52.38
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 546.0,0,125,188,51,364,31.22
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 547.0,0,101,103,30,234,48.35
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 548.0,0,337,426,116,879,64.63
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 549.0,0,329,354,111,794,58.47
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 550.0,0,356,425,172,953,61.40
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 550.1,-,-,-,-,21,60.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 551.0,0,313,420,148,881,56.22
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 552.0,0,223,299,68,590,65.19
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 553.0,0,327,507,60,894,65.30
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 554.0,0,394,454,54,902,66.86
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 556.0,0,508,540,96,1144,60.56
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 557.0,0,629,835,119,1583,65.14
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 558.0,0,229,378,106,713,62.38
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 559.0,0,295,359,77,731,64.29
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 560.0,0,266,303,53,622,58.08
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 561.0,0,465,721,154,1340,49.21
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 562.0,0,0,0,0,0,0.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 563.0,0,247,335,93,675,38.16
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 564.0,0,274,309,135,718,48.29
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 565.0,0,261,267,68,596,47.95
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 566.0,0,327,398,103,828,40.45
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 567.0,0,336,451,70,857,49.71
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 568.0,-,-,-,-,2,66.67
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 569.0,0,677,812,182,1671,44.62
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 570.0,0,239,358,82,679,48.19
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 571.0,-,-,-,-,132,37.61
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 572.0,0,229,303,72,604,52.57
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 573.0,0,351,520,87,958,52.41
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 574.0,0,384,527,88,999,54.59
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 575.0,0,596,745,113,1454,58.28
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 576.0,0,481,649,140,1270,52.85
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 577.0,0,333,498,101,932,42.99
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 578.0,0,289,436,103,828,49.49
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 579.0,0,483,673,132,1288,49.52
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 581.0,0,265,324,109,698,49.93
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 582.0,0,637,719,80,1436,42.22
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 583.0,0,124,203,94,421,27.73
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 584.0,0,180,135,62,377,25.72
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 585.0,-,-,-,-,49,8.97
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 586.0,0,181,254,53,488,30.29
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 587.0,0,238,297,98,633,33.11
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 588.0,-,-,-,-,1,50.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 588.1,0,0,0,0,0,0.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 589.0,-,-,-,-,84,51.53
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 591.0,-,-,-,-,116,45.67
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 592.0,0,224,207,104,535,46.72
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 593.0,0,376,425,161,962,53.09
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 594.0,0,128,164,61,353,43.63
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 595.0,0,60,58,36,154,43.75
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 596.0,0,410,498,167,1075,55.90
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 601.0,0,306,387,79,772,49.61
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 602.0,0,217,358,71,646,51.39
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 603.0,0,31,83,33,147,47.57
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 604.0,0,340,466,95,901,40.95
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 606.0,0,276,432,103,811,36.86
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 607.0,0,336,369,70,775,46.91
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 608.0,0,396,494,98,988,55.44
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 609.0,0,259,383,58,700,45.69
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 611.0,0,426,503,47,976,56.16
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 612.0,0,149,206,70,425,43.28
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 613.0,0,237,325,82,644,49.27
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 614.0,0,199,273,50,522,49.15
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 615.0,0,346,374,84,804,53.25
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 616.0,0,272,264,54,590,48.32
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 617.0,0,759,748,163,1670,60.31
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 618.0,0,283,316,35,634,58.87
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 621.0,0,192,256,74,522,27.09
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 622.0,-,-,-,-,79,54.11
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 623.0,0,111,114,30,255,44.19
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 624.0,0,228,211,38,477,41.30
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 625.0,0,314,406,61,781,43.53
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 626.0,0,104,145,39,288,54.86
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 627.0,0,329,453,82,864,47.68
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 628.0,-,-,-,-,536,50.66
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 630.0,0,291,377,54,722,51.46
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 631.0,0,151,163,43,357,49.38
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 632.0,0,331,469,98,898,47.59
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 633.0,0,262,412,103,777,44.17
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 634.0,-,-,-,-,28,11.52
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 635.0,-,-,-,-,91,47.40
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 636.0,0,432,700,89,1221,47.86
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 640.0,0,186,269,142,597,37.13
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 641.0,0,341,497,116,954,45.98
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 642.0,0,78,94,31,203,42.20
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 643.0,0,163,247,51,461,47.04
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 644.0,-,-,-,-,256,40.06
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 646.0,-,-,-,-,68,35.98
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 648.0,-,-,-,-,13,22.41
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 649.0,0,160,255,33,448,45.85
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 650.0,-,-,-,-,168,46.41
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 651.0,0,73,109,37,219,47.92
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 652.0,-,-,-,-,249,49.31
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 653.0,0,116,185,36,337,52.09
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 655.0,-,-,-,-,2,100.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 655.1,0,0,0,0,0,0.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 656.0,-,-,-,-,44,28.95
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 656.1,0,91,37,30,158,47.88
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 658.1,0,0,0,0,0,0.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 659.2,0,0,0,0,0,0.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 667.0,0,210,326,50,586,49.83
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 668.0,0,0,0,0,0,0.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 669.0,0,344,298,136,778,49.40
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 670.0,0,537,702,138,1377,58.82
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 672.0,0,208,328,97,633,51.42
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 673.0,-,-,-,-,89,25.21
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 674.0,0,145,234,37,416,46.58
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 719.1,-,-,-,-,1,50.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 806.0,0,182,335,72,589,45.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 807.0,0,202,313,72,587,43.90
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 808.0,0,169,241,90,500,56.43
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 809.0,-,-,-,-,198,58.58
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 810.0,0,505,716,140,1361,49.42
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 811.0,0,212,389,124,725,42.42
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 819.0,0,207,320,76,603,50.84
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 820.0,0,602,886,128,1616,51.20
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 821.0,0,459,804,141,1404,50.58
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 822.0,0,357,490,105,952,53.45
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 823.0,0,333,607,101,1041,48.64
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 824.0,0,197,296,100,593,49.33
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 825.0,0,467,813,131,1411,48.22
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 832.0,0,172,317,82,571,39.57
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 832.1,0,0,0,0,0,0.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 837.0,0,401,532,106,1039,50.49
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 843.1,0,0,0,0,0,0.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 844.0,-,-,-,-,1,33.33
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 847.0,0,528,935,172,1635,46.58
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 849.0,-,-,-,-,221,40.77
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 850.0,0,56,77,45,178,64.03
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 854.0,0,257,552,142,951,44.34
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 862.0,0,0,0,0,0,0.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 862.1,0,391,738,115,1244,43.94
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 957.0,0,136,239,96,471,54.14
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 971.0,0,134,228,60,422,62.89
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 974.0,0,267,357,106,730,65.18
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 982.0,-,-,-,-,37,27.21
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 982.1,-,-,-,-,3,37.50
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 983.0,-,-,-,-,215,37.85
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 984.0,0,282,476,176,934,34.21
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 984.1,-,-,-,-,138,32.32
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 985.0,-,-,-,-,79,30.50
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 989.0,-,-,-,-,14,82.35
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 990.0,0,0,0,0,0,0.00
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 991.0,0,235,250,42,527,63.88
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 991.1,0,148,202,41,391,61.29
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 992.0,-,-,-,-,98,74.24
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 993.0,-,-,-,-,84,43.30
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 994.0,0,146,191,45,382,56.26
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 995.0,0,460,794,185,1439,40.67
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 996.0,0,254,385,137,776,33.99
State Senator Dist 37,Ileana Garcia,REP,PRECINCT 997.0,-,-,-,-,194,58.26
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 047.0,-,-,-,-,110,35.37
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 051.0,0,1817,951,267,3035,47.74
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 052.0,-,-,-,-,16,80.00
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 281.1,-,-,-,-,32,50.00
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 281.2,0,0,0,0,0,0.00
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 284.0,0,163,134,89,386,43.57
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 285.0,-,-,-,-,47,37.30
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 288.0,-,-,-,-,2,33.33
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 289.0,-,-,-,-,21,44.68
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 345.1,0,0,0,0,0,0.00
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 426.0,0,605,449,96,1150,36.52
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 428.0,0,266,193,52,511,35.88
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 429.0,0,366,212,34,612,39.23
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 430.0,-,-,-,-,457,35.84
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 431.0,-,-,-,-,372,39.20
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 465.0,-,-,-,-,413,28.38
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 503.0,0,196,54,37,287,37.13
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 509.0,0,264,120,37,421,31.92
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 510.0,0,163,77,35,275,35.76
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 524.0,0,429,348,52,829,57.29
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 526.0,0,95,46,33,174,40.09
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 530.0,-,-,-,-,241,63.09
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 531.0,0,400,377,133,910,66.96
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 532.0,0,229,143,69,441,75.51
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 533.1,0,142,181,94,417,72.90
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 534.1,0,322,254,46,622,58.13
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 534.2,0,0,0,0,0,0.00
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 536.1,0,203,169,49,421,70.76
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 540.0,-,-,-,-,9,45.00
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 541.0,0,1090,706,164,1960,53.16
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 542.0,0,0,0,0,0,0.00
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 543.0,0,459,344,147,950,48.92
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 545.0,0,623,377,109,1109,43.54
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 546.0,-,-,-,-,777,66.64
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 547.0,-,-,-,-,229,47.31
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 548.0,0,248,128,58,434,31.91
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 549.0,0,274,173,63,510,37.56
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 550.0,0,243,196,90,529,34.09
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 550.1,-,-,-,-,13,37.14
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 551.0,0,322,203,70,595,37.97
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 552.0,0,161,75,31,267,29.50
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 553.0,0,237,148,44,429,31.34
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 554.0,-,-,-,-,394,29.21
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 556.0,0,396,213,56,665,35.20
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 557.0,0,406,291,72,769,31.65
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 558.0,0,211,121,56,388,33.95
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 559.0,0,207,141,31,379,33.33
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 560.0,0,243,136,36,415,38.75
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 561.0,0,691,476,120,1287,47.26
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 562.0,0,0,0,0,0,0.00
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 563.0,0,579,359,94,1032,58.34
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 564.0,0,329,272,111,712,47.88
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 565.0,0,309,223,70,602,48.43
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 566.0,0,567,438,119,1124,54.91
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 567.0,0,437,329,42,808,46.87
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 568.0,-,-,-,-,1,33.33
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 569.0,0,1247,629,124,2000,53.40
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 570.0,0,360,266,62,688,48.83
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 571.0,-,-,-,-,206,58.69
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 572.0,0,268,205,41,514,44.73
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 573.0,0,411,360,38,809,44.26
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 574.0,0,420,297,47,764,41.75
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 575.0,0,554,352,60,966,38.72
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 576.0,0,602,385,64,1051,43.74
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 577.0,0,591,473,93,1157,53.37
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 578.0,0,419,302,67,788,47.10
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 579.0,0,659,497,77,1233,47.40
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 581.0,0,335,219,81,635,45.42
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 582.0,0,1200,638,52,1890,55.57
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 583.0,0,536,449,79,1064,70.09
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 584.0,0,544,399,100,1043,71.15
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 585.0,0,192,183,104,479,87.73
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 586.0,-,-,-,-,1109,68.84
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 587.0,0,745,413,74,1232,64.44
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 588.0,-,-,-,-,1,50.00
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 588.1,0,0,0,0,0,0.00
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 589.0,-,-,-,-,76,46.63
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 591.0,-,-,-,-,125,49.21
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 592.0,0,261,194,89,544,47.51
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 593.0,0,376,293,103,772,42.60
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 594.0,0,189,160,66,415,51.30
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 595.0,0,95,55,31,181,51.42
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 596.0,0,397,246,121,764,39.73
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 601.0,-,-,-,-,755,48.52
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 602.0,-,-,-,-,583,46.38
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 603.0,-,-,-,-,154,49.84
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 604.0,0,730,419,85,1234,56.09
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 606.0,0,828,420,86,1334,60.64
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 607.0,-,-,-,-,855,51.76
State Senator Dist 37,Jose Javier Rodriguez,DEM,PRECINCT 608.0,-,-,-,-,772,43.32
