Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 204,297,833,297,1427,53.49
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 205,567,1347,359,2273,48.46
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 206,100,197,133,430,47.83
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 207,181,364,156,701,28.08
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 208,107,342,184,633,57.76
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 209,169,622,203,994,42.79
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 301,143,324,85,552,46.66
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 302,538,1296,521,2355,49.51
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 303,104,294,146,544,44.52
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 304,393,817,307,1517,47.96
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 305,537,1134,318,1989,45.90
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 306,223,414,139,776,44.24
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 307,404,1167,215,1786,48.32
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 308,273,564,95,932,49.57
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 309,514,1025,276,1815,47.39
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 401,456,1042,200,1698,43.76
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 402,637,1408,237,2282,46.08
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 403,490,1168,190,1848,48.49
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 404,311,581,133,1025,51.22
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 405,463,1090,198,1751,48.58
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 406,578,1194,438,2210,46.66
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 407,111,155,52,318,52.13
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 408,731,1516,522,2769,49.84
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 409,-,-,-,98,44.75
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 410,644,1063,185,1892,44.89
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 501,461,857,183,1501,47.82
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 502,602,1150,407,2159,45.52
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 503,234,310,107,651,48.87
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 504,394,571,314,1279,48.72
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 505,305,519,213,1037,41.25
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 506,166,197,87,450,41.21
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 507,102,170,106,378,30.83
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 508,456,938,347,1741,48.70
"Circuit Judge 7th Judicial Circuit, Group 14",Dan Hilbert,,PCT 509,524,1246,222,1992,50.06
City of St. Augustine Commissioner Seat 1,Roxanne Horvath,,PCT 503,389,273,89,751,60.03
City of St. Augustine Commissioner Seat 1,Roxanne Horvath,,PCT 505,409,326,115,850,65.38
City of St. Augustine Commissioner Seat 1,Roxanne Horvath,,PCT 506,412,259,94,765,64.83
City of St. Augustine Commissioner Seat 1,Roxanne Horvath,,PCT 507,383,304,137,824,64.53
City of St. Augustine Commissioner Seat 1,Roxanne Horvath,,PCT 508,780,720,199,1699,61.27
City of St. Augustine Commissioner Seat 1,Wade Ross,,PCT 503,144,261,95,500,39.97
City of St. Augustine Commissioner Seat 1,Wade Ross,,PCT 505,104,229,117,450,34.62
City of St. Augustine Commissioner Seat 1,Wade Ross,,PCT 506,134,185,96,415,35.17
City of St. Augustine Commissioner Seat 1,Wade Ross,,PCT 507,132,179,142,453,35.47
City of St. Augustine Commissioner Seat 1,Wade Ross,,PCT 508,244,581,249,1074,38.73
City of St. Augustine Commissioner Seat 2,Barbara Blonder,,PCT 503,348,293,99,740,60.56
City of St. Augustine Commissioner Seat 2,Barbara Blonder,,PCT 505,292,281,115,688,54.52
City of St. Augustine Commissioner Seat 2,Barbara Blonder,,PCT 506,322,258,123,703,60.45
City of St. Augustine Commissioner Seat 2,Barbara Blonder,,PCT 507,296,277,151,724,58.01
City of St. Augustine Commissioner Seat 2,Barbara Blonder,,PCT 508,589,602,199,1390,51.29
City of St. Augustine Commissioner Seat 2,Leanna Freeman,,PCT 503,188,213,81,482,39.44
City of St. Augustine Commissioner Seat 2,Leanna Freeman,,PCT 505,214,250,110,574,45.48
City of St. Augustine Commissioner Seat 2,Leanna Freeman,,PCT 506,218,172,70,460,39.55
City of St. Augustine Commissioner Seat 2,Leanna Freeman,,PCT 507,216,189,119,524,41.99
City of St. Augustine Commissioner Seat 2,Leanna Freeman,,PCT 508,437,653,230,1320,48.71
City of St. Augustine Beach Commissioner Seat 1,Maggie Kostka,,PCT 509,694,1090,172,1956,45.99
City of St. Augustine Beach Commissioner Seat 1,Ernesto Torres,,PCT 509,706,1359,232,2297,54.01
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 101,351,861,126,1338,39.83
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 102,253,557,106,916,41.66
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 103,242,369,81,692,38.81
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 104,252,666,134,1052,39.43
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 105,562,1060,191,1813,37.71
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 106,326,821,271,1418,39.44
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 107,534,1262,331,2127,39.32
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 108,183,344,48,575,37.70
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 109,288,640,144,1072,38.91
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 110,60,110,43,213,36.98
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 111,234,509,109,852,40.77
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 201,369,929,152,1450,39.67
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 202,243,576,186,1005,40.06
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 203,429,845,337,1611,39.98
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 204,262,592,223,1077,40.80
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 205,507,1067,263,1837,40.03
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 206,96,182,92,370,41.43
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 207,277,405,169,851,34.89
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 208,84,233,111,428,39.30
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 209,193,439,178,810,35.40
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 301,168,255,80,503,42.92
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 302,561,1031,354,1946,41.60
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 303,128,222,127,477,38.59
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 304,403,612,236,1251,40.11
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 305,614,917,287,1818,42.81
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 306,276,362,110,748,43.49
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 307,484,960,147,1591,43.55
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 308,247,486,76,809,43.82
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 309,497,822,193,1512,40.42
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 401,440,921,181,1542,41.03
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 402,688,1260,191,2139,44.39
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 403,486,936,140,1562,42.32
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 404,278,446,107,831,43.46
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 405,398,890,150,1438,40.69
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 406,531,922,314,1767,37.98
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 407,66,132,30,228,39.18
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 408,647,1162,401,2210,40.72
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 409,-,-,-,82,36.77
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 410,626,898,146,1670,40.12
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 501,430,747,146,1323,43.38
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 502,643,876,295,1814,39.04
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 503,169,240,67,476,37.01
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 504,382,467,240,1089,42.81
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 505,337,440,156,933,37.85
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 506,136,149,61,346,33.17
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 507,148,158,81,387,32.06
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 508,434,698,235,1367,39.47
Anastasia Mosquito Control District Seat 1,Catherine Brandhorst,,PCT 509,448,928,148,1524,39.42
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 101,241,840,171,1252,37.27
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 102,136,549,88,773,35.15
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 103,211,397,112,720,40.38
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 104,206,619,183,1008,37.78
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 105,362,1124,237,1723,35.84
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 106,284,862,332,1478,41.11
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 107,394,1328,406,2128,39.34
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 108,129,394,72,595,39.02
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 109,230,716,198,1144,41.52
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 110,63,148,63,274,47.57
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 111,174,495,115,784,37.51
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 201,251,927,234,1412,38.63
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 202,180,593,267,1040,41.45
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 203,344,810,423,1577,39.13
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 204,241,633,276,1150,43.56
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 205,377,1070,357,1804,39.31
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 206,77,168,139,384,43.00
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 207,229,434,207,870,35.67
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 208,72,253,163,488,44.81
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 209,186,657,237,1080,47.20
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 301,126,265,93,484,41.30
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 302,392,927,463,1782,38.09
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 303,90,215,144,449,36.33
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 304,258,640,261,1159,37.16
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 305,352,777,296,1425,33.55
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 306,209,307,133,649,37.73
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 307,273,858,202,1333,36.49
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 308,157,323,86,566,30.66
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 309,330,657,207,1194,31.92
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 401,283,824,195,1302,34.65
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 402,372,972,204,1548,32.12
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 403,327,789,147,1263,34.22
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 404,169,373,107,649,33.94
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 405,300,729,186,1215,34.38
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 406,362,952,345,1659,35.65
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 407,-,-,-,211,36.25
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 408,471,1034,484,1989,36.65
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 409,-,-,-,101,45.29
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 410,407,663,129,1199,28.81
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 501,315,570,154,1039,34.07
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 502,436,900,404,1740,37.45
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 503,143,205,84,432,33.59
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 504,225,358,240,823,32.35
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 505,247,412,240,899,36.47
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 506,126,130,86,342,32.79
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 507,107,154,121,382,31.65
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 508,292,586,266,1144,33.03
Anastasia Mosquito Control District Seat 1,Tim Burton,,PCT 509,303,788,167,1258,32.54
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 101,321,397,51,769,22.89
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 102,-,-,-,510,23.19
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 103,-,-,-,371,20.81
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 104,298,279,31,608,22.79
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 105,680,530,62,1272,26.46
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 106,287,346,66,699,19.44
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 107,536,509,109,1154,21.33
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 108,-,-,-,355,23.28
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 109,267,239,33,539,19.56
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 110,-,-,-,89,15.45
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 111,-,-,-,454,21.72
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 201,379,365,49,793,21.70
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 202,203,214,47,464,18.49
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 203,436,301,105,842,20.89
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 204,205,172,36,413,15.64
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 205,499,366,83,948,20.66
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 206,-,-,-,139,15.57
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 207,311,311,96,718,29.44
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 208,65,73,35,173,15.89
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 209,197,157,44,398,17.40
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 301,-,-,-,185,15.78
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 302,529,357,64,950,20.31
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 303,158,121,31,310,25.08
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 304,397,250,62,709,22.73
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 305,603,327,74,1004,23.64
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 306,-,-,-,323,18.78
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 307,413,283,33,729,19.96
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 308,-,-,-,471,25.51
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 309,633,357,45,1035,27.67
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 401,439,425,50,914,24.32
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 402,614,467,51,1132,23.49
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 403,453,373,40,866,23.46
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 404,-,-,-,432,22.59
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 405,475,361,45,881,24.93
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 406,667,483,77,1227,26.37
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 407,-,-,-,143,24.57
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 408,650,471,107,1228,22.63
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 409,-,-,-,40,17.94
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 410,935,320,38,1293,31.07
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 501,-,-,-,688,22.56
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 502,624,388,80,1092,23.50
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 503,244,101,33,378,29.39
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 504,376,190,66,632,24.84
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 505,370,206,57,633,25.68
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 506,-,-,-,355,34.04
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 507,229,150,59,438,36.29
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 508,526,367,59,952,27.49
Anastasia Mosquito Control District Seat 1,Jan Cardia,,PCT 509,561,480,43,1084,28.04
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 101,379,873,146,1398,41.59
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 102,268,570,107,945,43.19
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 103,269,388,85,742,41.78
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 104,252,707,136,1095,41.04
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 105,615,1101,225,1941,40.66
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 106,320,842,266,1428,39.85
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 107,573,1347,353,2273,42.30
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 108,207,382,69,658,43.23
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 109,287,727,181,1195,43.45
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 110,56,118,49,223,39.33
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 111,253,487,111,851,40.72
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 201,377,940,179,1496,41.08
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 202,250,593,232,1075,43.22
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 203,445,826,352,1623,40.24
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 204,268,610,249,1127,42.53
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 205,500,1109,277,1886,40.97
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 206,99,158,81,338,38.19
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 207,266,356,149,771,31.44
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 208,89,228,117,434,39.60
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 209,225,512,193,930,40.68
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 301,161,235,68,464,39.16
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 302,562,1010,362,1934,41.23
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 303,146,253,142,541,44.24
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 304,395,630,273,1298,41.55
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 305,632,967,293,1892,44.55
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 306,256,348,123,727,42.27
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 307,501,936,180,1617,44.44
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 308,228,459,75,762,41.55
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 309,535,798,201,1534,41.39
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 401,443,947,188,1578,42.20
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 402,667,1219,200,2086,43.75
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 403,501,932,155,1588,43.55
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 404,269,433,113,815,42.99
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 405,409,841,163,1413,40.39
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 406,542,1013,359,1914,41.50
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 407,-,-,-,236,41.11
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 408,679,1191,450,2320,43.11
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 409,-,-,-,94,42.73
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 410,666,789,134,1589,38.67
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 501,425,661,145,1231,40.35
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 502,600,859,307,1766,37.99
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 503,172,213,69,454,35.92
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 504,352,453,250,1055,41.88
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 505,330,411,154,895,36.41
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 506,142,138,76,356,35.07
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 507,144,155,90,389,33.13
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 508,404,615,231,1250,36.75
Anastasia Mosquito Control District Seat 3,Gina LeBlanc,,PCT 509,452,884,140,1476,38.52
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 101,199,786,142,1127,33.53
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 102,130,523,80,733,33.50
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 103,192,386,106,684,38.51
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 104,217,585,160,962,36.06
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 105,298,931,178,1407,29.47
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 106,293,863,316,1472,41.08
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 107,353,1154,350,1857,34.56
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 108,119,336,58,513,33.71
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 109,239,611,152,1002,36.44
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 110,64,130,62,256,45.15
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 111,160,457,102,719,34.40
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 201,235,828,181,1244,34.16
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 202,155,524,204,883,35.50
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 203,339,789,358,1486,36.85
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 204,211,587,247,1045,39.43
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 205,390,965,319,1674,36.37
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 206,89,159,131,379,42.82
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 207,184,353,150,687,28.02
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 208,63,271,155,489,44.62
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 209,133,559,194,886,38.76
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 301,136,271,95,502,42.36
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 302,363,914,417,1694,36.11
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 303,76,167,106,349,28.54
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 304,254,590,197,1041,33.32
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 305,333,700,238,1271,29.93
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 306,199,312,107,618,35.93
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 307,254,819,162,1235,33.94
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 308,169,327,72,568,30.97
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 309,312,682,182,1176,31.73
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 401,256,751,152,1159,31.00
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 402,382,949,181,1512,31.71
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 403,342,791,129,1262,34.61
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 404,184,384,99,667,35.18
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 405,290,755,141,1186,33.91
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 406,343,789,269,1401,30.38
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 407,67,94,36,197,34.32
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 408,437,960,394,1791,33.28
Anastasia Mosquito Control District Seat 3,Howard G. McGaffney,,PCT 409,-,-,-,82,37.27
